Time            ,Driver ,DriverNumber ,LapTime         ,LapNumber ,Stint ,PitOutTime      ,PitInTime       ,Sector1Time     ,Sector2Time     ,Sector3Time     ,Sector1SessionTime ,Sector2SessionTime ,Sector3SessionTime ,SpeedI1 ,SpeedI2 ,SpeedFL ,SpeedST ,IsPersonalBest ,Compound  ,TyreLife ,FreshTyre ,Team              ,LapStartTime    ,LapStartDate            ,TrackStatus ,Position ,Deleted ,DeletedReason                  ,FastF1Generated ,IsAccurate ,LapTimeSeconds ,AirTemp ,Humidity ,Pressure ,Rainfall ,TrackTemp ,WindDirection ,WindSpeed ,EventName          ,Year
01:09:46.295000 ,HAM    ,          44 ,00:01:26.026000 ,      5.0 ,  1.0 ,                ,                ,00:00:28.245000 ,00:00:29.361000 ,00:00:28.420000 ,01:08:48.501000    ,01:09:17.862000    ,01:09:46.282000    ,  317.0 ,  322.0 ,  314.0 ,  326.0 ,False          ,HARD      ,     5.0 ,True      ,Mercedes          ,01:08:20.269000 ,2021-09-12 13:09:21.878 ,          1 ,     4.0 ,False   ,                               ,False           ,True       ,        86.026 ,   28.9 ,    32.6 ,   994.5 ,False    ,     44.9 ,          179 ,      0.2 ,Italian Grand Prix ,2021
01:09:50.064000 ,LEC    ,          16 ,00:01:26.473000 ,      5.0 ,  1.0 ,                ,                ,00:00:28.339000 ,00:00:29.162000 ,00:00:28.972000 ,01:08:51.927000    ,01:09:21.089000    ,01:09:50.061000    ,        ,  320.0 ,  302.0 ,  324.0 ,False          ,MEDIUM    ,     5.0 ,True      ,Ferrari           ,01:08:23.591000 ,2021-09-12 13:09:25.200 ,          1 ,     5.0 ,False   ,                               ,False           ,True       ,        86.473 ,   28.9 ,    32.6 ,   994.5 ,False    ,     44.9 ,          179 ,      0.2 ,Italian Grand Prix ,2021
01:09:52.672000 ,SAI    ,          55 ,00:01:26.803000 ,      5.0 ,  1.0 ,                ,                ,00:00:28.378000 ,00:00:29.414000 ,00:00:29.011000 ,01:08:54.306000    ,01:09:23.720000    ,01:09:52.731000    ,  309.0 ,  312.0 ,  301.0 ,  330.0 ,False          ,MEDIUM    ,     5.0 ,True      ,Ferrari           ,01:08:25.869000 ,2021-09-12 13:09:27.478 ,          1 ,     6.0 ,False   ,                               ,False           ,True       ,        86.803 ,   28.9 ,    32.6 ,   994.5 ,False    ,     44.9 ,          179 ,      0.2 ,Italian Grand Prix ,2021
01:09:53.537000 ,PER    ,          11 ,00:01:27.049000 ,      5.0 ,  1.0 ,                ,                ,00:00:28.274000 ,00:00:29.633000 ,00:00:29.142000 ,01:08:54.780000    ,01:09:24.413000    ,01:09:53.555000    ,  320.0 ,  328.0 ,  310.0 ,  309.0 ,False          ,MEDIUM    ,     5.0 ,True      ,Red Bull Racing   ,01:08:26.488000 ,2021-09-12 13:09:28.097 ,          1 ,     7.0 ,False   ,                               ,False           ,True       ,        87.049 ,   28.9 ,    32.6 ,   994.5 ,False    ,     44.9 ,          179 ,      0.2 ,Italian Grand Prix ,2021
01:09:55.614000 ,STR    ,          18 ,00:01:27.249000 ,      5.0 ,  1.0 ,                ,                ,00:00:28.484000 ,00:00:29.778000 ,00:00:28.987000 ,01:08:56.898000    ,01:09:26.676000    ,01:09:55.663000    ,  305.0 ,  309.0 ,  303.0 ,  320.0 ,False          ,MEDIUM    ,     7.0 ,False     ,Aston Martin      ,01:08:28.365000 ,2021-09-12 13:09:29.974 ,          1 ,     8.0 ,False   ,                               ,False           ,True       ,        87.249 ,   28.9 ,    32.6 ,   994.5 ,False    ,     44.9 ,          179 ,      0.2 ,Italian Grand Prix ,2021
01:09:58.236000 ,ALO    ,          14 ,00:01:27.418000 ,      5.0 ,  1.0 ,                ,                ,00:00:28.291000 ,00:00:29.957000 ,00:00:29.170000 ,01:08:59.166000    ,01:09:29.123000    ,01:09:58.293000    ,  309.0 ,  315.0 ,  304.0 ,  320.0 ,False          ,MEDIUM    ,     5.0 ,True      ,Alpine            ,01:08:30.818000 ,2021-09-12 13:09:32.427 ,          1 ,     9.0 ,False   ,                               ,False           ,True       ,        87.418 ,   28.9 ,    32.6 ,   994.5 ,False    ,     44.9 ,          179 ,      0.2 ,Italian Grand Prix ,2021
01:09:59.446000 ,OCO    ,          31 ,00:01:27.462000 ,      5.0 ,  1.0 ,                ,                ,00:00:28.437000 ,00:00:29.950000 ,00:00:29.075000 ,01:09:00.476000    ,01:09:30.426000    ,01:09:59.501000    ,  307.0 ,  316.0 ,  306.0 ,  323.0 ,False          ,MEDIUM    ,     5.0 ,True      ,Alpine            ,01:08:31.984000 ,2021-09-12 13:09:33.593 ,          1 ,    10.0 ,False   ,                               ,False           ,True       ,        87.462 ,   28.9 ,    32.6 ,   994.5 ,False    ,     44.9 ,          179 ,      0.2 ,Italian Grand Prix ,2021
01:10:00.420000 ,LAT    ,           6 ,00:01:27.580000 ,      5.0 ,  1.0 ,                ,                ,00:00:28.420000 ,00:00:30.083000 ,00:00:29.077000 ,01:09:01.260000    ,01:09:31.343000    ,01:10:00.420000    ,        ,  318.0 ,  313.0 ,  326.0 ,False          ,MEDIUM    ,     5.0 ,True      ,Williams          ,01:08:32.840000 ,2021-09-12 13:09:34.449 ,          1 ,    11.0 ,False   ,                               ,False           ,True       ,        87.58  ,   28.9 ,    32.6 ,   994.5 ,False    ,     44.9 ,          179 ,      0.2 ,Italian Grand Prix ,2021
01:10:02.207000 ,VET    ,           5 ,00:01:27.137000 ,      5.0 ,  1.0 ,                ,                ,00:00:28.600000 ,00:00:29.602000 ,00:00:28.935000 ,01:09:03.683000    ,01:09:33.285000    ,01:10:02.220000    ,  305.0 ,  308.0 ,  305.0 ,  314.0 ,True           ,MEDIUM    ,     7.0 ,False     ,Aston Martin      ,01:08:35.070000 ,2021-09-12 13:09:36.679 ,          1 ,    12.0 ,False   ,                               ,False           ,True       ,        87.137 ,   28.9 ,    32.6 ,   994.5 ,False    ,     44.9 ,          179 ,      0.2 ,Italian Grand Prix ,2021
01:10:04.413000 ,BOT    ,          77 ,00:01:26.378000 ,      5.0 ,  1.0 ,                ,                ,00:00:28.378000 ,00:00:29.416000 ,00:00:28.584000 ,01:09:06.473000    ,01:09:35.889000    ,01:10:04.473000    ,  311.0 ,  313.0 ,  310.0 ,  327.0 ,True           ,HARD      ,     5.0 ,True      ,Mercedes          ,01:08:38.035000 ,2021-09-12 13:09:39.644 ,          1 ,    13.0 ,False   ,                               ,False           ,True       ,        86.378 ,   28.9 ,    32.6 ,   994.5 ,False    ,     44.9 ,          179 ,      0.2 ,Italian Grand Prix ,2021
01:10:06.033000 ,RUS    ,          63 ,00:01:28.164000 ,      5.0 ,  1.0 ,                ,                ,00:00:28.977000 ,00:00:30.156000 ,00:00:29.031000 ,01:09:06.839000    ,01:09:36.995000    ,01:10:06.026000    ,  316.0 ,  316.0 ,  309.0 ,  310.0 ,False          ,MEDIUM    ,     5.0 ,True      ,Williams          ,01:08:37.869000 ,2021-09-12 13:09:39.478 ,          1 ,    14.0 ,False   ,                               ,False           ,True       ,        88.164 ,   28.9 ,    32.6 ,   994.5 ,False    ,     44.9 ,          179 ,      0.2 ,Italian Grand Prix ,2021
01:10:08.168000 ,KUB    ,          88 ,00:01:28.040000 ,      5.0 ,  1.0 ,                ,                ,00:00:28.423000 ,00:00:30.019000 ,00:00:29.598000 ,01:09:08.577000    ,01:09:38.596000    ,01:10:08.194000    ,  321.0 ,  325.0 ,  305.0 ,  331.0 ,False          ,HARD      ,     5.0 ,True      ,Alfa Romeo Racing ,01:08:40.128000 ,2021-09-12 13:09:41.737 ,          1 ,    15.0 ,False   ,                               ,False           ,True       ,        88.04  ,   28.8 ,    33.3 ,   994.4 ,False    ,     44.7 ,          204 ,      0.4 ,Italian Grand Prix ,2021
01:10:09.829000 ,MSC    ,          47 ,00:01:28.092000 ,      5.0 ,  1.0 ,                ,                ,00:00:28.694000 ,00:00:29.799000 ,00:00:29.599000 ,01:09:10.442000    ,01:09:40.241000    ,01:10:09.840000    ,  313.0 ,  318.0 ,  302.0 ,  322.0 ,False          ,MEDIUM    ,     5.0 ,True      ,Haas F1 Team      ,01:08:41.737000 ,2021-09-12 13:09:43.346 ,          1 ,    16.0 ,False   ,                               ,False           ,True       ,        88.092 ,   28.8 ,    33.3 ,   994.4 ,False    ,     44.7 ,          204 ,      0.4 ,Italian Grand Prix ,2021
01:10:11.080000 ,MAZ    ,           9 ,00:01:28.487000 ,      5.0 ,  1.0 ,                ,                ,00:00:28.347000 ,00:00:30.460000 ,00:00:29.680000 ,01:09:10.991000    ,01:09:41.451000    ,01:10:11.131000    ,  320.0 ,  319.0 ,  304.0 ,  347.0 ,False          ,MEDIUM    ,     5.0 ,True      ,Haas F1 Team      ,01:08:42.593000 ,2021-09-12 13:09:44.202 ,          1 ,    17.0 ,False   ,                               ,False           ,True       ,        88.487 ,   28.8 ,    33.3 ,   994.4 ,False    ,     44.7 ,          204 ,      0.4 ,Italian Grand Prix ,2021
01:10:45.737000 ,GIO    ,          99 ,00:01:26.959000 ,      5.0 ,  2.0 ,                ,                ,00:00:28.505000 ,00:00:29.377000 ,00:00:29.077000 ,01:09:47.315000    ,01:10:16.692000    ,01:10:45.769000    ,  313.0 ,  316.0 ,  303.0 ,  321.0 ,False          ,HARD      ,     4.0 ,True      ,Alfa Romeo Racing ,01:09:18.778000 ,2021-09-12 13:10:20.387 ,          1 ,    18.0 ,False   ,                               ,False           ,True       ,        86.959 ,   28.8 ,    33.3 ,   994.4 ,False    ,     44.7 ,          204 ,      0.4 ,Italian Grand Prix ,2021
01:11:08.656000 ,RIC    ,           3 ,00:01:26.419000 ,      6.0 ,  1.0 ,                ,                ,00:00:28.402000 ,00:00:29.383000 ,00:00:28.634000 ,01:10:10.639000    ,01:10:40.022000    ,01:11:08.656000    ,        ,  307.0 ,  307.0 ,  313.0 ,False          ,MEDIUM    ,     6.0 ,True      ,McLaren           ,01:09:42.237000 ,2021-09-12 13:10:43.846 ,          1 ,     1.0 ,True    ,TRACK LIMITS AT TURN 11        ,False           ,True       ,        86.419 ,   28.7 ,    32.8 ,   994.5 ,False    ,     44.5 ,          243 ,      0.2 ,Italian Grand Prix ,2021
01:11:09.365000 ,VER    ,          33 ,00:01:26.341000 ,      6.0 ,  1.0 ,                ,                ,00:00:28.278000 ,00:00:29.398000 ,00:00:28.665000 ,01:10:11.307000    ,01:10:40.705000    ,01:11:09.370000    ,  312.0 ,  324.0 ,  309.0 ,  322.0 ,False          ,MEDIUM    ,     6.0 ,True      ,Red Bull Racing   ,01:09:43.024000 ,2021-09-12 13:10:44.633 ,          1 ,     2.0 ,False   ,                               ,False           ,True       ,        86.341 ,   28.7 ,    32.8 ,   994.5 ,False    ,     44.5 ,          243 ,      0.2 ,Italian Grand Prix ,2021
01:11:12.249000 ,NOR    ,           4 ,00:01:26.526000 ,      6.0 ,  1.0 ,                ,                ,00:00:28.257000 ,00:00:29.582000 ,00:00:28.687000 ,01:10:13.970000    ,01:10:43.552000    ,01:11:12.239000    ,  308.0 ,  310.0 ,  309.0 ,  334.0 ,False          ,MEDIUM    ,     6.0 ,True      ,McLaren           ,01:09:45.723000 ,2021-09-12 13:10:47.332 ,          1 ,     3.0 ,False   ,                               ,False           ,True       ,        86.526 ,   28.7 ,    32.8 ,   994.5 ,False    ,     44.5 ,          243 ,      0.2 ,Italian Grand Prix ,2021
01:11:13.073000 ,HAM    ,          44 ,00:01:26.778000 ,      6.0 ,  1.0 ,                ,                ,00:00:27.907000 ,00:00:30.008000 ,00:00:28.863000 ,01:10:14.189000    ,01:10:44.197000    ,01:11:13.060000    ,  334.0 ,  319.0 ,  313.0 ,  350.0 ,False          ,HARD      ,     6.0 ,True      ,Mercedes          ,01:09:46.295000 ,2021-09-12 13:10:47.904 ,          1 ,     4.0 ,False   ,                               ,False           ,True       ,        86.778 ,   28.7 ,    32.8 ,   994.5 ,False    ,     44.5 ,          243 ,      0.2 ,Italian Grand Prix ,2021
01:11:16.557000 ,LEC    ,          16 ,00:01:26.493000 ,      6.0 ,  1.0 ,                ,                ,00:00:28.455000 ,00:00:29.231000 ,00:00:28.807000 ,01:10:18.516000    ,01:10:47.747000    ,01:11:16.554000    ,  310.0 ,  316.0 ,  303.0 ,  319.0 ,False          ,MEDIUM    ,     6.0 ,True      ,Ferrari           ,01:09:50.064000 ,2021-09-12 13:10:51.673 ,          1 ,     5.0 ,False   ,                               ,False           ,True       ,        86.493 ,   28.7 ,    32.8 ,   994.5 ,False    ,     44.5 ,          243 ,      0.2 ,Italian Grand Prix ,2021
01:11:19.657000 ,SAI    ,          55 ,00:01:26.985000 ,      6.0 ,  1.0 ,                ,                ,00:00:28.678000 ,00:00:29.310000 ,00:00:28.997000 ,01:10:21.409000    ,01:10:50.719000    ,01:11:19.716000    ,  306.0 ,  310.0 ,  303.0 ,  313.0 ,False          ,MEDIUM    ,     6.0 ,True      ,Ferrari           ,01:09:52.672000 ,2021-09-12 13:10:54.281 ,          1 ,     6.0 ,False   ,                               ,False           ,True       ,        86.985 ,   28.7 ,    32.8 ,   994.5 ,False    ,     44.5 ,          243 ,      0.2 ,Italian Grand Prix ,2021
01:11:20.556000 ,PER    ,          11 ,00:01:27.019000 ,      6.0 ,  1.0 ,                ,                ,00:00:28.389000 ,00:00:29.717000 ,00:00:28.913000 ,01:10:21.944000    ,01:10:51.661000    ,01:11:20.574000    ,  317.0 ,  320.0 ,  312.0 ,  305.0 ,False          ,MEDIUM    ,     6.0 ,True      ,Red Bull Racing   ,01:09:53.537000 ,2021-09-12 13:10:55.146 ,          1 ,     7.0 ,False   ,                               ,False           ,True       ,        87.019 ,   28.7 ,    32.8 ,   994.5 ,False    ,     44.5 ,          243 ,      0.2 ,Italian Grand Prix ,2021
01:11:23.097000 ,STR    ,          18 ,00:01:27.483000 ,      6.0 ,  1.0 ,                ,                ,00:00:28.608000 ,00:00:29.776000 ,00:00:29.099000 ,01:10:24.271000    ,01:10:54.047000    ,01:11:23.146000    ,  303.0 ,  306.0 ,  304.0 ,  316.0 ,False          ,MEDIUM    ,     8.0 ,False     ,Aston Martin      ,01:09:55.614000 ,2021-09-12 13:10:57.223 ,          1 ,     8.0 ,False   ,                               ,False           ,True       ,        87.483 ,   28.7 ,    32.8 ,   994.5 ,False    ,     44.5 ,          243 ,      0.2 ,Italian Grand Prix ,2021
01:11:25.981000 ,ALO    ,          14 ,00:01:27.745000 ,      6.0 ,  1.0 ,                ,                ,00:00:28.528000 ,00:00:30.013000 ,00:00:29.204000 ,01:10:26.821000    ,01:10:56.834000    ,01:11:26.038000    ,  308.0 ,  314.0 ,  305.0 ,  319.0 ,False          ,MEDIUM    ,     6.0 ,True      ,Alpine            ,01:09:58.236000 ,2021-09-12 13:10:59.845 ,          1 ,     9.0 ,False   ,                               ,False           ,True       ,        87.745 ,   28.7 ,    32.8 ,   994.5 ,False    ,     44.5 ,          243 ,      0.2 ,Italian Grand Prix ,2021
01:11:27.198000 ,OCO    ,          31 ,00:01:27.752000 ,      6.0 ,  1.0 ,                ,                ,00:00:28.526000 ,00:00:29.968000 ,00:00:29.258000 ,01:10:28.027000    ,01:10:57.995000    ,01:11:27.253000    ,  309.0 ,  315.0 ,  305.0 ,  320.0 ,False          ,MEDIUM    ,     6.0 ,True      ,Alpine            ,01:09:59.446000 ,2021-09-12 13:11:01.055 ,          1 ,    10.0 ,False   ,                               ,False           ,True       ,        87.752 ,   28.7 ,    32.8 ,   994.5 ,False    ,     44.5 ,          243 ,      0.2 ,Italian Grand Prix ,2021
01:11:27.913000 ,LAT    ,           6 ,00:01:27.493000 ,      6.0 ,  1.0 ,                ,                ,00:00:28.592000 ,00:00:30.001000 ,00:00:28.900000 ,01:10:29.012000    ,01:10:59.013000    ,01:11:27.913000    ,  313.0 ,  317.0 ,  315.0 ,  323.0 ,False          ,MEDIUM    ,     6.0 ,True      ,Williams          ,01:10:00.420000 ,2021-09-12 13:11:02.029 ,          1 ,    11.0 ,False   ,                               ,False           ,True       ,        87.493 ,   28.7 ,    32.8 ,   994.5 ,False    ,     44.5 ,          243 ,      0.2 ,Italian Grand Prix ,2021
01:11:29.161000 ,VET    ,           5 ,00:01:26.954000 ,      6.0 ,  1.0 ,                ,                ,00:00:28.485000 ,00:00:29.636000 ,00:00:28.833000 ,01:10:30.705000    ,01:11:00.341000    ,01:11:29.174000    ,  306.0 ,  310.0 ,  308.0 ,  315.0 ,True           ,MEDIUM    ,     8.0 ,False     ,Aston Martin      ,01:10:02.207000 ,2021-09-12 13:11:03.816 ,          1 ,    12.0 ,False   ,                               ,False           ,True       ,        86.954 ,   28.7 ,    32.8 ,   994.5 ,False    ,     44.5 ,          243 ,      0.2 ,Italian Grand Prix ,2021
01:11:30.593000 ,BOT    ,          77 ,00:01:26.180000 ,      6.0 ,  1.0 ,                ,                ,00:00:28.243000 ,00:00:29.361000 ,00:00:28.576000 ,01:10:32.716000    ,01:11:02.077000    ,01:11:30.653000    ,  312.0 ,  314.0 ,  312.0 ,  321.0 ,True           ,HARD      ,     6.0 ,True      ,Mercedes          ,01:10:04.413000 ,2021-09-12 13:11:06.022 ,          1 ,    13.0 ,False   ,                               ,False           ,True       ,        86.18  ,   28.7 ,    32.8 ,   994.5 ,False    ,     44.5 ,          243 ,      0.2 ,Italian Grand Prix ,2021
01:11:33.371000 ,RUS    ,          63 ,00:01:27.338000 ,      6.0 ,  1.0 ,                ,                ,00:00:28.566000 ,00:00:29.904000 ,00:00:28.868000 ,01:10:34.592000    ,01:11:04.496000    ,01:11:33.364000    ,  306.0 ,  308.0 ,  309.0 ,  325.0 ,True           ,MEDIUM    ,     6.0 ,True      ,Williams          ,01:10:06.033000 ,2021-09-12 13:11:07.642 ,          1 ,    14.0 ,False   ,                               ,False           ,True       ,        87.338 ,   28.7 ,    32.8 ,   994.5 ,False    ,     44.5 ,          243 ,      0.2 ,Italian Grand Prix ,2021
01:11:35.997000 ,KUB    ,          88 ,00:01:27.829000 ,      6.0 ,  1.0 ,                ,                ,00:00:28.433000 ,00:00:29.989000 ,00:00:29.407000 ,01:10:36.627000    ,01:11:06.616000    ,01:11:36.023000    ,  319.0 ,  321.0 ,  306.0 ,  328.0 ,False          ,HARD      ,     6.0 ,True      ,Alfa Romeo Racing ,01:10:08.168000 ,2021-09-12 13:11:09.777 ,          1 ,    15.0 ,False   ,                               ,False           ,True       ,        87.829 ,   28.7 ,    32.8 ,   994.5 ,False    ,     44.5 ,          243 ,      0.2 ,Italian Grand Prix ,2021
01:11:38.272000 ,MSC    ,          47 ,00:01:28.443000 ,      6.0 ,  1.0 ,                ,                ,00:00:28.791000 ,00:00:29.965000 ,00:00:29.687000 ,01:10:38.631000    ,01:11:08.596000    ,01:11:38.283000    ,        ,  316.0 ,  301.0 ,  320.0 ,False          ,MEDIUM    ,     6.0 ,True      ,Haas F1 Team      ,01:10:09.829000 ,2021-09-12 13:11:11.438 ,          1 ,    16.0 ,False   ,                               ,False           ,True       ,        88.443 ,   28.7 ,    32.8 ,   994.5 ,False    ,     44.5 ,          243 ,      0.2 ,Italian Grand Prix ,2021
01:11:39.382000 ,MAZ    ,           9 ,00:01:28.302000 ,      6.0 ,  1.0 ,                ,                ,00:00:28.637000 ,00:00:30.053000 ,00:00:29.612000 ,01:10:39.768000    ,01:11:09.821000    ,01:11:39.433000    ,  317.0 ,  320.0 ,  304.0 ,  326.0 ,False          ,MEDIUM    ,     6.0 ,True      ,Haas F1 Team      ,01:10:11.080000 ,2021-09-12 13:11:12.689 ,          1 ,    17.0 ,False   ,                               ,False           ,True       ,        88.302 ,   28.7 ,    32.8 ,   994.5 ,False    ,     44.5 ,          243 ,      0.2 ,Italian Grand Prix ,2021
01:12:12.774000 ,GIO    ,          99 ,00:01:27.037000 ,      6.0 ,  2.0 ,                ,                ,00:00:28.474000 ,00:00:29.473000 ,00:00:29.090000 ,01:11:14.243000    ,01:11:43.716000    ,01:12:12.806000    ,  312.0 ,  315.0 ,  303.0 ,  320.0 ,False          ,HARD      ,     5.0 ,True      ,Alfa Romeo Racing ,01:10:45.737000 ,2021-09-12 13:11:47.346 ,          1 ,    18.0 ,False   ,                               ,False           ,True       ,        87.037 ,   28.8 ,    32.9 ,   994.4 ,False    ,     44.7 ,          307 ,      0.3 ,Italian Grand Prix ,2021
01:12:35.129000 ,RIC    ,           3 ,00:01:26.473000 ,      7.0 ,  1.0 ,                ,                ,00:00:28.281000 ,00:00:29.388000 ,00:00:28.804000 ,01:11:36.937000    ,01:12:06.325000    ,01:12:35.129000    ,  306.0 ,  306.0 ,  307.0 ,  319.0 ,False          ,MEDIUM    ,     7.0 ,True      ,McLaren           ,01:11:08.656000 ,2021-09-12 13:12:10.265 ,          1 ,     1.0 ,False   ,                               ,False           ,True       ,        86.473 ,   28.8 ,    32.9 ,   994.4 ,False    ,     44.7 ,          307 ,      0.3 ,Italian Grand Prix ,2021
01:12:36.524000 ,VER    ,          33 ,00:01:27.159000 ,      7.0 ,  1.0 ,                ,                ,00:00:28.200000 ,00:00:29.471000 ,00:00:29.488000 ,01:11:37.570000    ,01:12:07.041000    ,01:12:36.529000    ,  314.0 ,  323.0 ,  308.0 ,  337.0 ,False          ,MEDIUM    ,     7.0 ,True      ,Red Bull Racing   ,01:11:09.365000 ,2021-09-12 13:12:10.974 ,          1 ,     2.0 ,False   ,                               ,False           ,True       ,        87.159 ,   28.8 ,    32.9 ,   994.4 ,False    ,     44.7 ,          307 ,      0.3 ,Italian Grand Prix ,2021
01:12:39.033000 ,NOR    ,           4 ,00:01:26.784000 ,      7.0 ,  1.0 ,                ,                ,00:00:28.530000 ,00:00:29.498000 ,00:00:28.756000 ,01:11:40.769000    ,01:12:10.267000    ,01:12:39.023000    ,  309.0 ,  310.0 ,  311.0 ,  311.0 ,False          ,MEDIUM    ,     7.0 ,True      ,McLaren           ,01:11:12.249000 ,2021-09-12 13:12:13.858 ,          1 ,     3.0 ,False   ,                               ,False           ,True       ,        86.784 ,   28.8 ,    32.9 ,   994.4 ,False    ,     44.7 ,          307 ,      0.3 ,Italian Grand Prix ,2021
01:12:39.919000 ,HAM    ,          44 ,00:01:26.846000 ,      7.0 ,  1.0 ,                ,                ,00:00:28.288000 ,00:00:29.822000 ,00:00:28.736000 ,01:11:41.348000    ,01:12:11.170000    ,01:12:39.906000    ,  316.0 ,  318.0 ,  313.0 ,  325.0 ,False          ,HARD      ,     7.0 ,True      ,Mercedes          ,01:11:13.073000 ,2021-09-12 13:12:14.682 ,          1 ,     4.0 ,False   ,                               ,False           ,True       ,        86.846 ,   28.8 ,    32.9 ,   994.4 ,False    ,     44.7 ,          307 ,      0.3 ,Italian Grand Prix ,2021
01:12:43.322000 ,LEC    ,          16 ,00:01:26.765000 ,      7.0 ,  1.0 ,                ,                ,00:00:28.363000 ,00:00:29.280000 ,00:00:29.122000 ,01:11:44.917000    ,01:12:14.197000    ,01:12:43.319000    ,  315.0 ,  320.0 ,  302.0 ,  322.0 ,False          ,MEDIUM    ,     7.0 ,True      ,Ferrari           ,01:11:16.557000 ,2021-09-12 13:12:18.166 ,          1 ,     5.0 ,False   ,                               ,False           ,True       ,        86.765 ,   28.8 ,    32.9 ,   994.4 ,False    ,     44.7 ,          307 ,      0.3 ,Italian Grand Prix ,2021
01:12:46.849000 ,SAI    ,          55 ,00:01:27.192000 ,      7.0 ,  1.0 ,                ,                ,00:00:28.635000 ,00:00:29.493000 ,00:00:29.064000 ,01:11:48.351000    ,01:12:17.844000    ,01:12:46.908000    ,        ,  309.0 ,  302.0 ,  312.0 ,False          ,MEDIUM    ,     7.0 ,True      ,Ferrari           ,01:11:19.657000 ,2021-09-12 13:12:21.266 ,          1 ,     6.0 ,False   ,                               ,False           ,True       ,        87.192 ,   28.8 ,    32.9 ,   994.4 ,False    ,     44.7 ,          307 ,      0.3 ,Italian Grand Prix ,2021
01:12:47.527000 ,PER    ,          11 ,00:01:26.971000 ,      7.0 ,  1.0 ,                ,                ,00:00:28.330000 ,00:00:29.727000 ,00:00:28.914000 ,01:11:48.904000    ,01:12:18.631000    ,01:12:47.545000    ,  319.0 ,  325.0 ,  312.0 ,  310.0 ,False          ,MEDIUM    ,     7.0 ,True      ,Red Bull Racing   ,01:11:20.556000 ,2021-09-12 13:12:22.165 ,          1 ,     7.0 ,False   ,                               ,False           ,True       ,        86.971 ,   28.8 ,    32.9 ,   994.4 ,False    ,     44.7 ,          307 ,      0.3 ,Italian Grand Prix ,2021
01:12:50.664000 ,STR    ,          18 ,00:01:27.567000 ,      7.0 ,  1.0 ,                ,                ,00:00:28.550000 ,00:00:29.832000 ,00:00:29.185000 ,01:11:51.696000    ,01:12:21.528000    ,01:12:50.713000    ,        ,  306.0 ,  302.0 ,  313.0 ,False          ,MEDIUM    ,     9.0 ,False     ,Aston Martin      ,01:11:23.097000 ,2021-09-12 13:12:24.706 ,          1 ,     8.0 ,False   ,                               ,False           ,True       ,        87.567 ,   28.8 ,    32.9 ,   994.4 ,False    ,     44.7 ,          307 ,      0.3 ,Italian Grand Prix ,2021
01:12:53.610000 ,ALO    ,          14 ,00:01:27.629000 ,      7.0 ,  1.0 ,                ,                ,00:00:28.391000 ,00:00:29.977000 ,00:00:29.261000 ,01:11:54.429000    ,01:12:24.406000    ,01:12:53.667000    ,  310.0 ,  314.0 ,  304.0 ,  317.0 ,False          ,MEDIUM    ,     7.0 ,True      ,Alpine            ,01:11:25.981000 ,2021-09-12 13:12:27.590 ,          1 ,     9.0 ,False   ,                               ,False           ,True       ,        87.629 ,   28.8 ,    32.9 ,   994.4 ,False    ,     44.7 ,          307 ,      0.3 ,Italian Grand Prix ,2021
01:12:55.717000 ,LAT    ,           6 ,00:01:27.804000 ,      7.0 ,  1.0 ,                ,                ,00:00:28.492000 ,00:00:30.186000 ,00:00:29.126000 ,01:11:56.405000    ,01:12:26.591000    ,01:12:55.717000    ,  315.0 ,  324.0 ,  310.0 ,  324.0 ,False          ,MEDIUM    ,     7.0 ,True      ,Williams          ,01:11:27.913000 ,2021-09-12 13:12:29.522 ,          1 ,    10.0 ,False   ,                               ,False           ,True       ,        87.804 ,   28.8 ,    32.9 ,   994.4 ,False    ,     44.7 ,          307 ,      0.3 ,Italian Grand Prix ,2021
01:12:56.527000 ,OCO    ,          31 ,00:01:29.329000 ,      7.0 ,  1.0 ,                ,                ,00:00:28.510000 ,00:00:30.075000 ,00:00:30.744000 ,01:11:55.763000    ,01:12:25.838000    ,01:12:56.582000    ,  310.0 ,  314.0 ,  308.0 ,  322.0 ,False          ,MEDIUM    ,     7.0 ,True      ,Alpine            ,01:11:27.198000 ,2021-09-12 13:12:28.807 ,          1 ,    11.0 ,False   ,                               ,False           ,True       ,        89.329 ,   28.8 ,    32.9 ,   994.4 ,False    ,     44.7 ,          307 ,      0.3 ,Italian Grand Prix ,2021
01:12:56.623000 ,VET    ,           5 ,00:01:27.462000 ,      7.0 ,  1.0 ,                ,                ,00:00:28.423000 ,00:00:29.773000 ,00:00:29.266000 ,01:11:57.597000    ,01:12:27.370000    ,01:12:56.636000    ,  307.0 ,  324.0 ,  322.0 ,  318.0 ,False          ,MEDIUM    ,     9.0 ,False     ,Aston Martin      ,01:11:29.161000 ,2021-09-12 13:12:30.770 ,          1 ,    12.0 ,False   ,                               ,False           ,True       ,        87.462 ,   28.8 ,    32.9 ,   994.4 ,False    ,     44.7 ,          307 ,      0.3 ,Italian Grand Prix ,2021
