Driver,LapNumber,LapTime,Compound,TyreLife,Circuit
STR,69.0,0 days 00:01:10.935000,HARD,27.0,Austrian Grand Prix
STR,70.0,0 days 00:01:11.538000,HARD,28.0,Austrian Grand Prix
TSU,2.0,0 days 00:01:11.613000,MEDIUM,2.0,Austrian Grand Prix
TSU,3.0,0 days 00:01:11.537000,MEDIUM,3.0,Austrian Grand Prix
TSU,4.0,0 days 00:01:11.316000,MEDIUM,4.0,Austrian Grand Prix
TSU,5.0,0 days 00:01:11.406000,MEDIUM,5.0,Austrian Grand Prix
TSU,6.0,0 days 00:01:11.401000,MEDIUM,6.0,Austrian Grand Prix
TSU,7.0,0 days 00:01:11.607000,MEDIUM,7.0,Austrian Grand Prix
TSU,8.0,0 days 00:01:11.722000,MEDIUM,8.0,Austrian Grand Prix
TSU,9.0,0 days 00:01:11.521000,MEDIUM,9.0,Austrian Grand Prix
TSU,10.0,0 days 00:01:11.674000,MEDIUM,10.0,Austrian Grand Prix
TSU,11.0,0 days 00:01:11.800000,MEDIUM,11.0,Austrian Grand Prix
TSU,12.0,0 days 00:01:11.924000,MEDIUM,12.0,Austrian Grand Prix
TSU,13.0,0 days 00:01:12.167000,MEDIUM,13.0,Austrian Grand Prix
TSU,14.0,0 days 00:01:12.095000,MEDIUM,14.0,Austrian Grand Prix
TSU,15.0,0 days 00:01:12.329000,MEDIUM,15.0,Austrian Grand Prix
TSU,16.0,0 days 00:01:12.447000,MEDIUM,16.0,Austrian Grand Prix
TSU,17.0,0 days 00:01:12.463000,MEDIUM,17.0,Austrian Grand Prix
TSU,18.0,0 days 00:01:12.484000,MEDIUM,18.0,Austrian Grand Prix
TSU,19.0,0 days 00:01:12.571000,MEDIUM,19.0,Austrian Grand Prix
TSU,20.0,0 days 00:01:12.652000,MEDIUM,20.0,Austrian Grand Prix
TSU,21.0,0 days 00:01:16.247000,MEDIUM,21.0,Austrian Grand Prix
TSU,23.0,0 days 00:01:11.011000,HARD,2.0,Austrian Grand Prix
TSU,24.0,0 days 00:01:11.463000,HARD,3.0,Austrian Grand Prix
TSU,25.0,0 days 00:01:11.534000,HARD,4.0,Austrian Grand Prix
TSU,26.0,0 days 00:01:11.145000,HARD,5.0,Austrian Grand Prix
TSU,27.0,0 days 00:01:11.262000,HARD,6.0,Austrian Grand Prix
TSU,28.0,0 days 00:01:11.281000,HARD,7.0,Austrian Grand Prix
TSU,29.0,0 days 00:01:11.232000,HARD,8.0,Austrian Grand Prix
TSU,30.0,0 days 00:01:11.245000,HARD,9.0,Austrian Grand Prix
TSU,31.0,0 days 00:01:11.128000,HARD,10.0,Austrian Grand Prix
TSU,32.0,0 days 00:01:11.361000,HARD,11.0,Austrian Grand Prix
TSU,33.0,0 days 00:01:11.368000,HARD,12.0,Austrian Grand Prix
TSU,34.0,0 days 00:01:11.754000,HARD,13.0,Austrian Grand Prix
TSU,35.0,0 days 00:01:11.942000,HARD,14.0,Austrian Grand Prix
TSU,36.0,0 days 00:01:11.950000,HARD,15.0,Austrian Grand Prix
TSU,37.0,0 days 00:01:11.940000,HARD,16.0,Austrian Grand Prix
TSU,38.0,0 days 00:01:11.594000,HARD,17.0,Austrian Grand Prix
TSU,39.0,0 days 00:01:11.688000,HARD,18.0,Austrian Grand Prix
TSU,40.0,0 days 00:01:11.737000,HARD,19.0,Austrian Grand Prix
TSU,41.0,0 days 00:01:11.872000,HARD,20.0,Austrian Grand Prix
TSU,42.0,0 days 00:01:11.839000,HARD,21.0,Austrian Grand Prix
TSU,43.0,0 days 00:01:11.859000,HARD,22.0,Austrian Grand Prix
TSU,44.0,0 days 00:01:15.062000,HARD,23.0,Austrian Grand Prix
TSU,46.0,0 days 00:01:10.947000,HARD,2.0,Austrian Grand Prix
TSU,47.0,0 days 00:01:10.809000,HARD,3.0,Austrian Grand Prix
TSU,48.0,0 days 00:01:10.587000,HARD,4.0,Austrian Grand Prix
TSU,49.0,0 days 00:01:10.600000,HARD,5.0,Austrian Grand Prix
TSU,50.0,0 days 00:01:10.556000,HARD,6.0,Austrian Grand Prix
TSU,51.0,0 days 00:01:10.700000,HARD,7.0,Austrian Grand Prix
TSU,52.0,0 days 00:01:10.762000,HARD,8.0,Austrian Grand Prix
TSU,53.0,0 days 00:01:13.342000,HARD,9.0,Austrian Grand Prix
TSU,54.0,0 days 00:01:10.318000,HARD,10.0,Austrian Grand Prix
TSU,55.0,0 days 00:01:10.648000,HARD,11.0,Austrian Grand Prix
TSU,56.0,0 days 00:01:10.621000,HARD,12.0,Austrian Grand Prix
TSU,57.0,0 days 00:01:11.613000,HARD,13.0,Austrian Grand Prix
TSU,58.0,0 days 00:01:10.916000,HARD,14.0,Austrian Grand Prix
TSU,59.0,0 days 00:01:10.879000,HARD,15.0,Austrian Grand Prix
TSU,60.0,0 days 00:01:10.847000,HARD,16.0,Austrian Grand Prix
TSU,61.0,0 days 00:01:12.473000,HARD,17.0,Austrian Grand Prix
TSU,62.0,0 days 00:01:10.964000,HARD,18.0,Austrian Grand Prix
TSU,63.0,0 days 00:01:14.310000,HARD,19.0,Austrian Grand Prix
TSU,64.0,0 days 00:01:11.743000,HARD,20.0,Austrian Grand Prix
TSU,66.0,0 days 00:01:10.914000,HARD,22.0,Austrian Grand Prix
TSU,67.0,0 days 00:01:10.845000,HARD,23.0,Austrian Grand Prix
TSU,68.0,0 days 00:01:11.048000,HARD,24.0,Austrian Grand Prix
TSU,69.0,0 days 00:01:10.785000,HARD,25.0,Austrian Grand Prix
TSU,70.0,0 days 00:01:11.090000,HARD,26.0,Austrian Grand Prix
ALB,2.0,0 days 00:01:12.328000,MEDIUM,2.0,Austrian Grand Prix
ALB,3.0,0 days 00:01:11.489000,MEDIUM,3.0,Austrian Grand Prix
ALB,4.0,0 days 00:01:11.506000,MEDIUM,4.0,Austrian Grand Prix
ALB,5.0,0 days 00:01:11.402000,MEDIUM,5.0,Austrian Grand Prix
ALB,6.0,0 days 00:01:11.389000,MEDIUM,6.0,Austrian Grand Prix
ALB,7.0,0 days 00:01:11.836000,MEDIUM,7.0,Austrian Grand Prix
ALB,8.0,0 days 00:01:11.627000,MEDIUM,8.0,Austrian Grand Prix
ALB,9.0,0 days 00:01:11.446000,MEDIUM,9.0,Austrian Grand Prix
ALB,10.0,0 days 00:01:11.789000,MEDIUM,10.0,Austrian Grand Prix
ALB,11.0,0 days 00:01:12.060000,MEDIUM,11.0,Austrian Grand Prix
ALB,12.0,0 days 00:01:14.616000,MEDIUM,12.0,Austrian Grand Prix
ALB,14.0,0 days 00:01:11.379000,HARD,2.0,Austrian Grand Prix
ALB,15.0,0 days 00:01:11.266000,HARD,3.0,Austrian Grand Prix
ALB,16.0,0 days 00:01:11.342000,HARD,4.0,Austrian Grand Prix
ALB,17.0,0 days 00:01:11.486000,HARD,5.0,Austrian Grand Prix
ALB,18.0,0 days 00:01:11.564000,HARD,6.0,Austrian Grand Prix
ALB,19.0,0 days 00:01:11.602000,HARD,7.0,Austrian Grand Prix
ALB,20.0,0 days 00:01:11.677000,HARD,8.0,Austrian Grand Prix
ALB,21.0,0 days 00:01:11.280000,HARD,9.0,Austrian Grand Prix
ALB,22.0,0 days 00:01:11.653000,HARD,10.0,Austrian Grand Prix
ALB,23.0,0 days 00:01:12.175000,HARD,11.0,Austrian Grand Prix
ALB,24.0,0 days 00:01:11.171000,HARD,12.0,Austrian Grand Prix
ALB,25.0,0 days 00:01:12.308000,HARD,13.0,Austrian Grand Prix
ALB,26.0,0 days 00:01:11.370000,HARD,14.0,Austrian Grand Prix
ALB,27.0,0 days 00:01:11.872000,HARD,15.0,Austrian Grand Prix
ALB,28.0,0 days 00:01:11.931000,HARD,16.0,Austrian Grand Prix
ALB,29.0,0 days 00:01:11.717000,HARD,17.0,Austrian Grand Prix
ALB,30.0,0 days 00:01:11.618000,HARD,18.0,Austrian Grand Prix
ALB,31.0,0 days 00:01:11.888000,HARD,19.0,Austrian Grand Prix
ALB,32.0,0 days 00:01:11.931000,HARD,20.0,Austrian Grand Prix
ALB,33.0,0 days 00:01:11.767000,HARD,21.0,Austrian Grand Prix
ALB,34.0,0 days 00:01:12.038000,HARD,22.0,Austrian Grand Prix
ALB,35.0,0 days 00:01:12.367000,HARD,23.0,Austrian Grand Prix
ALB,36.0,0 days 00:01:11.990000,HARD,24.0,Austrian Grand Prix
ALB,37.0,0 days 00:01:13.504000,HARD,25.0,Austrian Grand Prix
ALB,38.0,0 days 00:01:11.964000,HARD,26.0,Austrian Grand Prix
ALB,39.0,0 days 00:01:17.195000,HARD,27.0,Austrian Grand Prix
ALB,41.0,0 days 00:01:10.364000,HARD,2.0,Austrian Grand Prix
ALB,42.0,0 days 00:01:10.736000,HARD,3.0,Austrian Grand Prix
ALB,43.0,0 days 00:01:11.011000,HARD,4.0,Austrian Grand Prix
ALB,44.0,0 days 00:01:10.848000,HARD,5.0,Austrian Grand Prix
ALB,45.0,0 days 00:01:10.649000,HARD,6.0,Austrian Grand Prix
ALB,46.0,0 days 00:01:10.913000,HARD,7.0,Austrian Grand Prix
ALB,47.0,0 days 00:01:10.936000,HARD,8.0,Austrian Grand Prix
ALB,48.0,0 days 00:01:10.661000,HARD,9.0,Austrian Grand Prix
ALB,49.0,0 days 00:01:10.676000,HARD,10.0,Austrian Grand Prix
ALB,50.0,0 days 00:01:10.961000,HARD,11.0,Austrian Grand Prix
