raceId,driverId,lap,position,time,milliseconds
912,13,26,3,1:29.403,89403
912,13,27,3,1:28.896,88896
912,13,28,3,1:28.968,88968
912,13,29,3,1:29.124,89124
912,13,30,3,1:30.293,90293
912,13,31,3,1:29.391,89391
912,13,32,3,1:29.412,89412
912,13,33,3,1:29.278,89278
912,13,34,3,1:29.222,89222
912,13,35,3,1:29.320,89320
912,13,36,3,1:29.226,89226
912,13,37,3,1:29.311,89311
912,13,38,3,1:29.581,89581
912,13,39,3,1:29.330,89330
912,13,40,3,1:29.203,89203
912,13,41,3,1:29.240,89240
912,13,42,3,1:29.217,89217
912,13,43,3,1:28.801,88801
912,13,44,3,1:29.270,89270
912,13,45,3,1:28.972,88972
912,13,46,3,1:28.342,88342
912,13,47,3,1:28.948,88948
912,13,48,3,1:29.123,89123
912,13,49,3,1:29.119,89119
912,13,50,3,1:29.022,89022
912,13,51,3,1:29.303,89303
912,13,52,3,1:29.179,89179
912,13,53,3,1:29.421,89421
912,1,1,4,1:34.764,94764
912,1,2,4,1:30.600,90600
912,1,3,4,1:30.843,90843
912,1,4,4,1:30.163,90163
912,1,5,3,1:30.162,90162
912,1,6,3,1:29.701,89701
912,1,7,3,1:29.646,89646
912,1,8,3,1:29.495,89495
912,1,9,3,1:29.541,89541
912,1,10,2,1:29.306,89306
912,1,11,2,1:29.228,89228
912,1,12,2,1:29.155,89155
912,1,13,2,1:29.128,89128
912,1,14,2,1:28.948,88948
912,1,15,2,1:28.952,88952
912,1,16,2,1:29.097,89097
912,1,17,2,1:29.240,89240
912,1,18,2,1:28.956,88956
912,1,19,2,1:29.216,89216
912,1,20,2,1:29.284,89284
912,1,21,2,1:29.373,89373
912,1,22,2,1:29.548,89548
912,1,23,2,1:29.083,89083
912,1,24,1,1:29.983,89983
912,1,25,1,1:33.715,93715
912,1,26,2,1:48.958,108958
912,1,27,2,1:28.330,88330
912,1,28,2,1:28.053,88053
912,1,29,1,1:28.004,88004
912,1,30,1,1:28.795,88795
912,1,31,1,1:28.531,88531
912,1,32,1,1:28.852,88852
912,1,33,1,1:28.088,88088
912,1,34,1,1:28.827,88827
912,1,35,1,1:28.661,88661
912,1,36,1,1:28.819,88819
912,1,37,1,1:28.923,88923
912,1,38,1,1:29.111,89111
912,1,39,1,1:28.684,88684
912,1,40,1,1:28.861,88861
912,1,41,1,1:28.820,88820
912,1,42,1,1:28.844,88844
912,1,43,1,1:28.640,88640
912,1,44,1,1:28.723,88723
912,1,45,1,1:28.887,88887
912,1,46,1,1:28.646,88646
912,1,47,1,1:28.670,88670
912,1,48,1,1:28.444,88444
912,1,49,1,1:28.461,88461
912,1,50,1,1:28.820,88820
912,1,51,1,1:28.581,88581
912,1,52,1,1:29.024,89024
912,1,53,1,1:29.052,89052
912,20,1,5,1:35.660,95660
912,20,2,5,1:31.066,91066
912,20,3,5,1:30.714,90714
912,20,4,5,1:30.446,90446
912,20,5,5,1:30.521,90521
912,20,6,5,1:30.559,90559
912,20,7,5,1:30.805,90805
912,20,8,5,1:30.558,90558
912,20,9,5,1:30.507,90507
912,20,10,5,1:30.396,90396
912,20,11,5,1:30.534,90534
912,20,12,5,1:30.362,90362
912,20,13,5,1:30.547,90547
912,20,14,5,1:30.499,90499
912,20,15,5,1:30.652,90652
912,20,16,5,1:30.628,90628
912,20,17,5,1:30.846,90846
912,20,18,10,1:35.276,95276
912,20,19,15,1:50.748,110748
912,20,20,13,1:30.049,90049
912,20,21,11,1:29.890,89890
912,20,22,9,1:30.089,90089
912,20,23,8,1:30.005,90005
912,20,24,8,1:29.837,89837
912,20,25,6,1:30.182,90182
912,20,26,6,1:29.753,89753
912,20,27,5,1:29.865,89865
912,20,28,5,1:29.764,89764
912,20,29,5,1:30.025,90025
912,20,30,4,1:30.265,90265
912,20,31,4,1:29.630,89630
912,20,32,4,1:29.672,89672
912,20,33,4,1:29.433,89433
912,20,34,4,1:29.141,89141
912,20,35,4,1:29.521,89521
912,20,36,4,1:29.508,89508
912,20,37,4,1:29.513,89513
912,20,38,4,1:29.598,89598
912,20,39,4,1:29.913,89913
912,20,40,5,1:30.565,90565
912,20,41,5,1:29.687,89687
912,20,42,5,1:29.596,89596
912,20,43,5,1:29.648,89648
912,20,44,5,1:29.624,89624
912,20,45,5,1:29.985,89985
912,20,46,5,1:29.762,89762
912,20,47,6,1:31.961,91961
912,20,48,6,1:30.229,90229
912,20,49,6,1:30.200,90200
912,20,50,6,1:30.556,90556
912,20,51,6,1:30.495,90495
912,20,52,6,1:30.453,90453
912,20,53,6,1:30.463,90463
912,18,1,6,1:36.349,96349
912,18,2,6,1:31.155,91155
912,18,3,6,1:30.477,90477
912,18,4,6,1:30.596,90596
912,18,5,6,1:30.532,90532
912,18,6,6,1:30.667,90667
912,18,7,6,1:30.869,90869
912,18,8,6,1:30.523,90523
912,18,9,6,1:30.347,90347
912,18,10,6,1:30.596,90596
912,18,11,6,1:30.256,90256
912,18,12,6,1:30.580,90580
912,18,13,6,1:30.707,90707
912,18,14,6,1:30.370,90370
912,18,15,6,1:30.599,90599
912,18,16,6,1:30.620,90620
912,18,17,6,1:30.815,90815
912,18,18,6,1:31.235,91235
912,18,19,6,1:30.275,90275
912,18,20,6,1:30.410,90410
912,18,21,5,1:31.013,91013
912,18,22,5,1:34.773,94773
912,18,23,11,1:49.935,109935
912,18,24,11,1:29.461,89461
912,18,25,10,1:30.679,90679
912,18,26,10,1:30.109,90109
912,18,27,9,1:29.750,89750
912,18,28,9,1:29.502,89502
912,18,29,9,1:30.201,90201
912,18,30,8,1:30.042,90042
912,18,31,8,1:30.151,90151
912,18,32,8,1:29.885,89885
912,18,33,8,1:29.497,89497
912,18,34,8,1:29.568,89568
912,18,35,8,1:29.245,89245
912,18,36,8,1:29.658,89658
912,18,37,8,1:29.520,89520
912,18,38,8,1:30.230,90230
912,18,39,8,1:31.240,91240
912,18,40,9,1:30.441,90441
912,18,41,9,1:29.960,89960
912,18,42,9,1:30.681,90681
912,18,43,9,1:29.386,89386
912,18,44,9,1:29.557,89557
912,18,45,9,1:29.420,89420
912,18,46,9,1:29.488,89488
912,18,47,9,1:29.593,89593
912,18,48,9,1:29.829,89829
912,18,49,9,1:29.373,89373
912,18,50,9,1:30.734,90734
912,18,51,9,1:31.051,91051
912,18,52,9,1:30.562,90562
912,18,53,9,1:30.787,90787
912,4,1,7,1:36.854,96854
912,4,2,7,1:31.406,91406
912,4,3,7,1:30.833,90833
912,4,4,7,1:30.271,90271
912,4,5,7,1:30.635,90635
912,4,6,7,1:30.386,90386
912,4,7,7,1:30.901,90901
912,4,8,7,1:30.269,90269
912,4,9,7,1:30.662,90662
912,4,10,7,1:30.814,90814
912,4,11,7,1:30.788,90788
912,4,12,7,1:30.707,90707
912,4,13,7,1:30.325,90325
912,4,14,7,1:29.980,89980
912,4,15,7,1:30.695,90695
912,4,16,8,1:31.021,91021
912,4,17,8,1:30.535,90535
912,4,18,7,1:30.733,90733
912,4,19,7,1:30.402,90402
912,4,20,7,1:30.513,90513
912,4,21,8,1:35.198,95198
912,4,22,12,1:50.902,110902
912,4,23,12,1:29.680,89680
912,4,24,12,1:30.492,90492
912,4,25,11,1:30.841,90841
912,4,26,11,1:30.554,90554
912,4,27,10,1:30.150,90150
912,4,28,11,1:32.714,92714
912,815,1,8,1:37.589,97589
912,815,2,8,1:31.339,91339
912,815,3,8,1:30.702,90702
912,815,4,8,1:30.616,90616
912,815,5,8,1:30.440,90440
912,815,6,8,1:30.599,90599
912,815,7,8,1:30.730,90730
912,815,8,8,1:30.559,90559
912,815,9,8,1:30.484,90484
912,815,10,8,1:30.667,90667
912,815,11,8,1:30.843,90843
912,815,12,8,1:30.573,90573
912,815,13,8,1:30.421,90421
912,815,14,9,1:30.884,90884
912,815,15,9,1:30.250,90250
912,815,16,9,1:30.651,90651
912,815,17,9,1:30.618,90618
912,815,18,8,1:30.737,90737
912,815,19,10,1:34.739,94739
912,815,20,14,1:50.397,110397
912,815,21,13,1:29.312,89312
912,815,22,11,1:30.183,90183
912,815,23,10,1:29.694,89694
912,815,24,10,1:29.725,89725
912,815,25,8,1:30.245,90245
912,815,26,9,1:30.419,90419
912,815,27,8,1:29.489,89489
912,815,28,8,1:29.888,89888
912,815,29,8,1:30.153,90153
912,815,30,7,1:30.163,90163
912,815,31,7,1:30.180,90180
912,815,32,7,1:29.601,89601
912,815,33,7,1:29.598,89598
912,815,34,7,1:29.614,89614
912,815,35,7,1:29.107,89107
912,815,36,7,1:29.945,89945
912,815,37,7,1:29.744,89744
912,815,38,7,1:30.084,90084
912,815,39,7,1:30.978,90978
912,815,40,7,1:29.751,89751
912,815,41,8,1:30.922,90922
912,815,42,8,1:30.456,90456
912,815,43,8,1:29.314,89314
912,815,44,8,1:29.462,89462
912,815,45,8,1:29.424,89424
912,815,46,8,1:29.650,89650
912,815,47,8,1:29.553,89553
912,815,48,8,1:29.533,89533
912,815,49,8,1:29.780,89780
912,815,50,8,1:30.391,90391
912,815,51,8,1:31.342,91342
912,815,52,8,1:30.481,90481
912,815,53,8,1:30.735,90735
912,807,1,9,1:38.158,98158
912,807,2,9,1:31.552,91552
912,807,3,9,1:30.945,90945
912,807,4,9,1:31.050,91050
912,807,5,10,1:32.401,92401
912,807,6,11,1:31.649,91649
912,807,7,12,1:31.972,91972
912,807,8,12,1:31.072,91072
912,807,9,12,1:31.166,91166
912,807,10,12,1:31.041,91041
912,807,11,12,1:31.012,91012
912,807,12,12,1:30.788,90788
912,807,13,12,1:30.780,90780
912,807,14,12,1:31.015,91015
912,807,15,12,1:30.746,90746
912,807,16,12,1:30.878,90878
912,807,17,12,1:31.112,91112
912,807,18,12,1:31.294,91294
912,807,19,13,1:35.615,95615
912,807,20,17,1:51.774,111774
912,807,21,17,1:29.921,89921
912,807,22,15,1:30.167,90167
912,807,23,15,1:29.835,89835
912,807,24,14,1:30.505,90505
912,807,25,13,1:30.074,90074
912,807,26,13,1:30.108,90108
912,807,27,13,1:29.925,89925
912,807,28,13,1:29.874,89874
912,807,29,12,1:30.093,90093
912,807,30,12,1:30.150,90150
912,807,31,11,1:29.988,89988
912,807,32,11,1:29.852,89852
912,807,33,11,1:29.778,89778
912,807,34,11,1:29.417,89417
912,807,35,11,1:29.366,89366
912,807,36,11,1:29.481,89481
912,807,37,11,1:29.474,89474
912,807,38,11,1:29.702,89702
912,807,39,11,1:29.468,89468
912,807,40,11,1:29.408,89408
912,807,41,11,1:29.553,89553
912,807,42,11,1:29.541,89541
912,807,43,11,1:29.699,89699
912,807,44,11,1:30.060,90060
912,807,45,11,1:29.554,89554
912,807,46,12,1:30.729,90729
912,807,47,12,1:29.762,89762
912,807,48,12,1:29.772,89772
912,807,49,12,1:29.984,89984
912,807,50,12,1:30.049,90049
912,807,51,12,1:30.058,90058
912,807,52,12,1:30.229,90229
912,807,53,12,1:31.246,91246
912,8,1,10,1:38.441,98441
912,8,2,10,1:31.801,91801
912,8,3,10,1:30.871,90871
912,8,4,10,1:30.932,90932
912,8,5,9,1:30.978,90978
912,8,6,9,1:30.522,90522
912,8,7,9,1:30.720,90720
912,8,8,9,1:30.681,90681
912,8,9,10,1:31.102,91102
912,8,10,10,1:30.585,90585
912,8,11,10,1:30.544,90544
912,8,12,10,1:30.454,90454
912,8,13,10,1:30.452,90452
912,8,14,10,1:30.722,90722
912,8,15,10,1:30.041,90041
912,8,16,10,1:30.281,90281
912,8,17,10,1:30.378,90378
912,8,18,9,1:30.728,90728
912,8,19,8,1:30.822,90822
912,8,20,9,1:34.894,94894
912,8,21,14,1:51.554,111554
912,8,22,13,1:30.146,90146
912,8,23,13,1:30.046,90046
912,8,24,13,1:29.860,89860
912,8,25,12,1:30.012,90012
912,8,26,12,1:30.056,90056
912,8,27,11,1:29.738,89738
912,8,28,10,1:30.345,90345
912,8,29,10,1:30.382,90382
912,8,30,10,1:30.229,90229
912,8,31,9,1:29.789,89789
912,8,32,9,1:29.220,89220
912,8,33,9,1:29.187,89187
912,8,34,10,1:30.943,90943
912,8,35,10,1:29.818,89818
912,8,36,10,1:30.313,90313
912,8,37,10,1:30.059,90059
912,8,38,10,1:29.687,89687
912,8,39,10,1:29.640,89640
912,8,40,10,1:29.392,89392
912,8,41,10,1:30.026,90026
912,8,42,10,1:29.500,89500
912,8,43,10,1:28.942,88942
912,8,44,10,1:29.491,89491
912,8,45,10,1:29.831,89831
912,8,46,10,1:29.931,89931
912,8,47,10,1:29.478,89478
912,8,48,10,1:29.522,89522
912,8,49,10,1:29.429,89429
912,8,50,10,1:29.655,89655
912,8,51,10,1:30.426,90426
912,8,52,10,1:30.303,90303
912,8,53,10,1:30.872,90872
912,822,1,11,1:38.872,98872
912,822,2,11,1:31.670,91670
912,822,3,11,1:30.963,90963
912,822,4,11,1:31.046,91046
912,822,5,11,1:31.765,91765
912,822,6,10,1:29.843,89843
912,822,7,10,1:30.510,90510
912,822,8,10,1:30.645,90645
912,822,9,9,1:29.537,89537
912,822,10,9,1:29.993,89993
912,822,11,9,1:30.192,90192
912,822,12,9,1:30.562,90562
912,822,13,9,1:30.207,90207
912,822,14,8,1:29.650,89650
912,822,15,8,1:30.271,90271
912,822,16,7,1:30.003,90003
912,822,17,7,1:30.564,90564
912,822,18,5,1:29.988,89988
912,822,19,5,1:30.025,90025
912,822,20,5,1:30.457,90457
912,822,21,4,1:29.569,89569
912,822,22,4,1:30.226,90226
912,822,23,4,1:29.994,89994
912,822,24,3,1:34.444,94444
912,822,25,9,1:52.038,112038
912,822,26,8,1:29.359,89359
912,822,27,7,1:29.678,89678
912,822,28,7,1:30.035,90035
912,822,29,7,1:30.009,90009
912,822,30,6,1:29.929,89929
912,822,31,6,1:30.342,90342
912,822,32,6,1:29.500,89500
912,822,33,6,1:29.990,89990
912,822,34,6,1:29.254,89254
912,822,35,6,1:29.337,89337
912,822,36,6,1:29.692,89692
912,822,37,5,1:28.709,88709
912,822,38,5,1:29.323,89323
912,822,39,5,1:29.111,89111
912,822,40,4,1:28.740,88740
912,822,41,4,1:28.745,88745
912,822,42,4,1:28.783,88783
912,822,43,4,1:28.562,88562
912,822,44,4,1:28.828,88828
912,822,45,4,1:28.568,88568
912,822,46,4,1:28.727,88727
912,822,47,4,1:28.932,88932
912,822,48,4,1:28.896,88896
912,822,49,4,1:28.649,88649
912,822,50,4,1:28.559,88559
912,822,51,4,1:28.877,88877
912,822,52,4,1:29.143,89143
912,822,53,4,1:29.711,89711
912,817,1,12,1:39.116,99116
912,817,2,12,1:32.117,92117
912,817,3,12,1:30.983,90983
912,817,4,12,1:30.796,90796
912,817,5,12,1:31.761,91761
912,817,6,12,1:31.259,91259
912,817,7,11,1:30.850,90850
912,817,8,11,1:30.807,90807
912,817,9,11,1:30.711,90711
912,817,10,11,1:30.896,90896
912,817,11,11,1:30.637,90637
912,817,12,11,1:30.544,90544
912,817,13,11,1:30.338,90338
912,817,14,11,1:30.313,90313
912,817,15,11,1:30.448,90448
912,817,16,11,1:30.448,90448
912,817,17,11,1:30.404,90404
912,817,18,11,1:30.315,90315
912,817,19,9,1:30.312,90312
912,817,20,8,1:30.326,90326
912,817,21,7,1:30.242,90242
912,817,22,6,1:30.294,90294
912,817,23,5,1:30.229,90229
912,817,24,4,1:30.553,90553
912,817,25,3,1:31.056,91056
912,817,26,4,1:34.737,94737
912,817,27,12,1:50.629,110629
912,817,28,12,1:29.570,89570
912,817,29,11,1:29.587,89587
912,817,30,11,1:29.480,89480
912,817,31,10,1:28.987,88987
912,817,32,10,1:29.161,89161
912,817,33,10,1:29.048,89048
912,817,34,9,1:28.880,88880
912,817,35,9,1:28.884,88884
912,817,36,9,1:29.065,89065
912,817,37,9,1:28.840,88840
912,817,38,9,1:29.540,89540
912,817,39,9,1:30.570,90570
912,817,40,8,1:29.498,89498
912,817,41,7,1:29.246,89246
912,817,42,7,1:28.875,88875
912,817,43,7,1:29.466,89466
912,817,44,6,1:28.831,88831
912,817,45,6,1:28.734,88734
912,817,46,6,1:28.804,88804
912,817,47,5,1:29.928,89928
912,817,48,5,1:28.922,88922
912,817,49,5,1:28.962,88962
912,817,50,5,1:29.689,89689
912,817,51,5,1:29.451,89451
912,817,52,5,1:28.818,88818
912,817,53,5,1:28.588,88588
912,818,1,13,1:39.726,99726
912,818,2,13,1:32.606,92606
912,818,3,13,1:31.285,91285
912,818,4,13,1:30.918,90918
912,818,5,13,1:31.250,91250
912,818,6,13,1:31.268,91268
912,818,7,13,1:31.410,91410
912,818,8,13,1:30.810,90810
912,818,9,13,1:31.149,91149
912,818,10,13,1:31.026,91026
912,818,11,13,1:31.347,91347
912,818,12,13,1:31.684,91684
912,818,13,13,1:30.856,90856
912,818,14,13,1:30.972,90972
912,818,15,13,1:30.836,90836
912,818,16,13,1:30.669,90669
912,818,17,13,1:30.781,90781
912,818,18,13,1:30.853,90853
912,818,19,11,1:31.046,91046
912,818,20,10,1:30.856,90856
912,818,21,9,1:30.789,90789
912,818,22,7,1:31.060,91060
912,818,23,6,1:31.086,91086
912,818,24,7,1:35.600,95600
912,818,25,14,1:51.392,111392
912,818,26,14,1:29.712,89712
912,818,27,14,1:29.592,89592
912,818,28,14,1:29.579,89579
912,818,29,13,1:29.728,89728
912,818,30,13,1:29.620,89620
912,818,31,12,1:29.746,89746
912,818,32,12,1:29.860,89860
912,818,33,12,1:29.375,89375
912,818,34,12,1:29.354,89354
912,818,35,12,1:29.348,89348
912,818,36,12,1:29.245,89245
912,818,37,12,1:29.239,89239
912,818,38,12,1:30.319,90319
912,818,39,12,1:29.121,89121
912,818,40,12,1:29.168,89168
912,818,41,12,1:29.218,89218
912,818,42,12,1:29.315,89315
912,818,43,13,1:30.634,90634
912,818,44,13,1:29.580,89580
912,818,45,13,1:29.645,89645
912,818,46,13,1:29.631,89631
912,818,47,13,1:30.010,90010
912,818,48,13,1:29.741,89741
912,818,49,13,1:29.657,89657
912,818,50,13,1:30.248,90248
912,818,51,13,1:29.926,89926
912,818,52,13,1:30.061,90061
912,818,53,13,1:31.382,91382
912,813,1,14,1:40.338,100338
912,813,2,14,1:33.106,93106
912,813,3,14,1:31.355,91355
912,813,4,14,1:31.181,91181
912,813,5,14,1:31.778,91778
912,813,6,14,1:31.190,91190
912,813,7,14,1:31.259,91259
912,813,8,14,1:30.750,90750
912,813,9,14,1:31.032,91032
912,813,10,14,1:31.160,91160
912,813,11,14,1:30.866,90866
912,813,12,14,1:31.123,91123
912,813,13,14,1:31.050,91050
912,813,14,14,1:31.181,91181
912,813,15,14,1:31.298,91298
912,813,16,14,1:31.217,91217
912,813,17,14,1:30.954,90954
912,813,18,14,1:31.445,91445
912,813,19,14,1:32.372,92372
912,813,20,12,1:31.483,91483
912,813,21,12,1:35.571,95571
912,813,22,17,1:53.492,113492
912,813,23,16,1:30.636,90636
912,813,24,16,1:30.752,90752
912,813,25,15,1:30.413,90413
912,813,26,15,1:30.464,90464
912,813,27,15,1:30.516,90516
912,813,28,15,1:30.298,90298
912,813,29,14,1:30.292,90292
912,813,30,14,1:30.106,90106
912,813,31,14,1:29.988,89988
912,813,32,14,1:29.856,89856
912,813,33,14,1:29.927,89927
912,813,34,14,1:29.886,89886
912,813,35,14,1:30.058,90058
912,813,36,14,1:30.353,90353
912,813,37,14,1:30.298,90298
912,813,38,14,1:30.409,90409
912,813,39,14,1:30.135,90135
912,813,40,14,1:30.109,90109
912,813,41,14,1:29.948,89948
912,813,42,14,1:29.940,89940
912,813,43,14,1:30.577,90577
912,813,44,14,1:30.072,90072
912,813,45,14,1:29.872,89872
912,813,46,14,1:30.027,90027
912,813,47,14,1:29.902,89902
912,813,48,14,1:29.912,89912
912,813,49,14,1:30.050,90050
912,813,50,14,1:31.083,91083
912,813,51,14,1:31.623,91623
912,813,52,14,1:30.061,90061
912,16,1,15,1:40.998,100998
912,16,2,15,1:33.262,93262
912,16,3,15,1:32.278,92278
912,16,4,15,1:31.912,91912
912,16,5,15,1:31.867,91867
912,16,6,15,1:31.942,91942
912,16,7,16,1:32.639,92639
912,16,8,16,1:31.768,91768
912,16,9,16,1:32.593,92593
912,16,10,16,1:31.760,91760
912,16,11,16,1:31.376,91376
912,16,12,16,1:31.642,91642
912,16,13,16,1:31.683,91683
912,16,14,16,1:31.866,91866
912,16,15,16,1:31.769,91769
912,16,16,16,1:31.844,91844
912,16,17,16,1:31.933,91933
912,16,18,16,1:31.826,91826
912,16,19,16,1:31.678,91678
912,16,20,15,1:31.725,91725
912,16,21,15,1:31.718,91718
912,16,22,14,1:31.783,91783
912,16,23,14,1:31.949,91949
912,16,24,15,1:36.369,96369
912,16,25,18,1:54.679,114679
912,16,26,18,1:30.134,90134
912,16,27,18,1:30.003,90003
912,16,28,17,1:29.967,89967
912,16,29,16,1:30.256,90256
912,16,30,16,1:30.071,90071
912,16,31,16,1:29.980,89980
912,16,32,16,1:29.990,89990
912,16,33,16,1:29.927,89927
912,16,34,16,1:29.849,89849
912,16,35,16,1:29.724,89724
912,16,36,16,1:29.885,89885
912,16,37,15,1:29.998,89998
912,16,38,15,1:29.719,89719
912,16,39,15,1:30.038,90038
912,16,40,15,1:29.987,89987
912,16,41,15,1:31.494,91494
912,16,42,15,1:29.598,89598
912,16,43,15,1:29.992,89992
912,16,44,15,1:31.518,91518
912,16,45,15,1:29.518,89518
912,16,46,15,1:29.375,89375
912,16,47,15,1:29.745,89745
912,16,48,15,1:29.628,89628
912,16,49,15,1:29.790,89790
912,16,50,15,1:29.649,89649
912,16,51,15,1:29.601,89601
912,16,52,15,1:30.253,90253
912,821,1,16,1:41.226,101226
912,821,2,16,1:33.454,93454
912,821,3,16,1:32.627,92627
912,821,4,16,1:32.345,92345
912,821,5,17,1:32.426,92426
912,821,6,17,1:31.902,91902
912,821,7,17,1:32.146,92146
912,821,8,17,1:31.650,91650
912,821,9,18,1:36.351,96351
912,821,10,21,1:53.239,113239
912,821,11,21,1:30.606,90606
912,821,12,21,1:30.569,90569
912,821,13,21,1:30.442,90442
912,821,14,21,1:30.584,90584
912,821,15,21,1:30.895,90895
912,821,16,21,1:30.645,90645
912,821,17,21,1:31.248,91248
912,821,18,20,1:30.815,90815
912,821,19,20,1:30.538,90538
912,821,20,20,1:30.712,90712
912,821,21,19,1:30.812,90812
912,821,22,18,1:32.087,92087
912,821,23,17,1:30.665,90665
912,821,24,17,1:30.675,90675
912,821,25,16,1:30.788,90788
912,821,26,16,1:30.680,90680
912,821,27,16,1:30.581,90581
912,821,28,16,1:30.915,90915
912,821,29,15,1:30.974,90974
912,821,30,15,1:30.864,90864
912,821,31,15,1:30.835,90835
912,821,32,15,1:30.958,90958
912,821,33,15,1:30.640,90640
912,821,34,15,1:30.783,90783
912,821,35,15,1:31.001,91001
912,821,36,15,1:35.314,95314
912,821,37,17,1:51.639,111639
912,821,38,17,1:29.637,89637
912,821,39,17,1:29.584,89584
912,821,40,17,1:29.449,89449
912,821,41,17,1:30.495,90495
912,821,42,17,1:31.278,91278
912,821,43,17,1:29.788,89788
912,821,44,17,1:29.793,89793
912,821,45,17,1:29.862,89862
912,821,46,17,1:30.800,90800
912,821,47,17,1:30.218,90218
912,821,48,17,1:31.102,91102
912,821,49,18,2:02.312,122312
912,821,50,19,1:56.011,116011
912,821,51,19,1:29.812,89812
912,155,1,17,1:41.588,101588
912,155,2,17,1:33.773,93773
912,155,3,18,1:33.336,93336
912,155,4,18,1:32.207,92207
912,155,5,18,1:31.802,91802
912,155,6,18,1:32.142,92142
912,155,7,18,1:32.091,92091
912,155,8,18,1:31.750,91750
912,155,9,17,1:31.788,91788
912,155,10,17,1:31.788,91788
912,155,11,17,1:32.113,92113
912,155,12,17,1:31.591,91591
912,155,13,17,1:31.680,91680
912,155,14,17,1:31.784,91784
912,155,15,17,1:31.761,91761
912,155,16,17,1:31.829,91829
912,155,17,17,1:31.925,91925
912,155,18,17,1:31.913,91913
912,155,19,17,1:32.226,92226
912,155,20,16,1:32.111,92111
912,155,21,16,1:32.954,92954
912,155,22,16,1:37.738,97738
912,155,23,20,1:55.445,115445
912,155,24,20,1:31.682,91682
912,155,25,19,1:31.647,91647
912,155,26,19,1:31.515,91515
912,155,27,19,1:31.229,91229
912,155,28,19,1:32.355,92355
912,155,29,18,1:31.673,91673
912,155,30,18,1:32.822,92822
912,155,31,18,1:32.606,92606
912,155,32,18,1:30.924,90924
912,155,33,18,1:31.013,91013
912,155,34,18,1:30.947,90947
912,155,35,18,1:30.758,90758
912,155,36,18,1:31.034,91034
912,155,37,18,1:32.557,92557
912,155,38,18,1:31.061,91061
912,155,39,18,1:31.174,91174
912,155,40,18,1:31.547,91547
912,155,41,18,1:30.975,90975
912,155,42,18,1:31.008,91008
912,155,43,18,1:31.208,91208
912,155,44,18,1:31.431,91431
912,155,45,18,1:32.425,92425
912,155,46,18,1:31.371,91371
912,155,47,18,1:31.427,91427
912,155,48,18,1:32.836,92836
912,155,49,17,1:36.608,96608
912,155,50,17,1:32.793,92793
912,155,51,17,1:31.946,91946
912,155,52,17,1:31.376,91376
912,824,1,18,1:42.457,102457
912,824,2,19,1:34.119,94119
912,824,3,19,1:32.872,92872
912,824,4,19,1:32.631,92631
912,824,5,19,1:32.514,92514
912,824,6,19,1:32.557,92557
912,824,7,19,1:32.491,92491
912,824,8,19,1:32.404,92404
912,824,9,19,1:32.468,92468
912,824,10,18,1:32.369,92369
912,824,11,18,1:32.386,92386
912,824,12,19,1:33.788,93788
912,824,13,19,1:32.285,92285
912,824,14,19,1:32.320,92320
912,824,15,19,1:32.063,92063
912,824,16,19,1:32.517,92517
912,824,17,19,1:32.245,92245
912,824,18,19,1:32.281,92281
912,824,19,19,1:32.400,92400
912,824,20,18,1:32.425,92425
912,824,21,18,1:32.898,92898
912,824,22,19,1:33.088,93088
912,824,23,18,1:32.830,92830
912,824,24,18,1:32.360,92360
912,824,25,17,1:32.300,92300
912,824,26,17,1:32.766,92766
912,824,27,17,1:36.904,96904
912,824,28,21,1:55.607,115607
912,824,29,19,1:33.469,93469
912,824,30,19,1:32.641,92641
912,824,31,19,1:31.624,91624
912,824,32,19,1:31.364,91364
912,824,33,19,1:31.320,91320
912,824,34,19,1:31.136,91136
912,824,35,19,1:31.304,91304
912,824,36,19,1:31.239,91239
912,824,37,19,1:31.038,91038
912,824,38,19,1:34.926,94926
912,824,39,19,1:34.182,94182
912,824,40,19,1:31.403,91403
912,824,41,19,1:32.405,92405
912,824,42,19,1:30.997,90997
912,824,43,19,1:31.299,91299
912,824,44,19,1:34.574,94574
912,824,45,19,1:30.834,90834
912,824,46,19,1:30.822,90822
912,824,47,19,1:30.914,90914
912,824,48,19,1:30.943,90943
912,824,49,19,1:30.546,90546
912,824,50,18,1:30.639,90639
912,824,51,18,1:30.521,90521
912,824,52,18,1:31.904,91904
912,820,1,19,1:42.475,102475
912,820,2,20,1:34.793,94793
912,820,3,21,1:33.517,93517
912,820,4,20,1:33.338,93338
912,820,5,20,1:32.569,92569
912,826,1,20,1:42.863,102863
912,826,2,18,1:32.711,92711
912,826,3,17,1:32.000,92000
912,826,4,17,1:32.325,92325
912,826,5,16,1:31.254,91254
912,826,6,16,1:31.246,91246
912,826,7,15,1:30.760,90760
912,826,8,15,1:30.847,90847
912,826,9,15,1:31.507,91507
912,826,10,15,1:30.732,90732
912,826,11,15,1:30.780,90780
912,826,12,15,1:30.780,90780
912,826,13,15,1:30.467,90467
912,826,14,15,1:30.919,90919
912,826,15,15,1:30.736,90736
912,826,16,15,1:30.949,90949
912,826,17,15,1:30.791,90791
912,826,18,15,1:31.034,91034
912,826,19,12,1:30.914,90914
912,826,20,11,1:30.868,90868
912,826,21,10,1:30.786,90786
912,826,22,8,1:30.560,90560
912,826,23,7,1:30.690,90690
912,826,24,6,1:30.744,90744
912,826,25,5,1:30.200,90200
