Time                   ,Driver ,DriverNumber ,LapTime                ,LapNumber ,Stint ,PitOutTime             ,PitInTime              ,Sector1Time            ,Sector2Time            ,Sector3Time            ,Sector1SessionTime     ,Sector2SessionTime     ,Sector3SessionTime     ,SpeedI1 ,SpeedI2 ,SpeedFL ,SpeedST ,IsPersonalBest ,Compound  ,TyreLife ,FreshTyre ,Team              ,LapStartTime           ,LapStartDate            ,TrackStatus ,Position ,Deleted ,DeletedReason                      ,FastF1Generated ,IsAccurate ,LapTimeSeconds ,AirTemp ,Humidity ,Pressure ,Rainfall ,TrackTemp ,WindDirection ,WindSpeed ,EventName                ,Year
0 days 01:05:38.075000 ,GAS    ,          10 ,0 days 00:01:42.211000 ,     18.0 ,  2.0 ,                       ,                       ,0 days 00:00:27.438000 ,0 days 00:00:40.518000 ,0 days 00:00:34.255000 ,0 days 01:04:23.302000 ,0 days 01:05:03.820000 ,0 days 01:05:38.075000 ,        ,  181.0 ,  201.0 ,  307.0 ,False          ,SOFT      ,     8.0 ,True      ,Toro Rosso        ,0 days 01:03:55.864000 ,2018-10-21 18:43:55.929 ,          1 ,    15.0 ,False   ,                                   ,False           ,True       ,       102.211 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:06:01.640000 ,LEC    ,          16 ,0 days 00:01:42.894000 ,     18.0 ,  3.0 ,                       ,                       ,0 days 00:00:27.346000 ,0 days 00:00:40.778000 ,0 days 00:00:34.770000 ,0 days 01:04:46.092000 ,0 days 01:05:26.870000 ,0 days 01:06:01.640000 ,  205.0 ,  180.0 ,  199.0 ,  305.0 ,False          ,SOFT      ,    14.0 ,True      ,Sauber            ,0 days 01:04:18.746000 ,2018-10-21 18:44:18.811 ,          1 ,    16.0 ,False   ,                                   ,False           ,True       ,       102.894 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:06:19.896000 ,RAI    ,           7 ,0 days 00:01:41.799000 ,     19.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.184000 ,0 days 00:00:39.978000 ,0 days 00:00:34.637000 ,0 days 01:05:05.281000 ,0 days 01:05:45.259000 ,0 days 01:06:19.896000 ,  222.0 ,  185.0 ,  199.0 ,  308.0 ,False          ,ULTRASOFT ,    22.0 ,False     ,Ferrari           ,0 days 01:04:38.097000 ,2018-10-21 18:44:38.162 ,          1 ,     1.0 ,False   ,                                   ,False           ,True       ,       101.799 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:06:20.395000 ,HAM    ,          44 ,0 days 00:01:40.966000 ,     19.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.718000 ,0 days 00:00:39.827000 ,0 days 00:00:34.421000 ,0 days 01:05:06.147000 ,0 days 01:05:45.974000 ,0 days 01:06:20.395000 ,  212.0 ,  184.0 ,  203.0 ,  330.0 ,False          ,SOFT      ,     8.0 ,True      ,Mercedes          ,0 days 01:04:39.429000 ,2018-10-21 18:44:39.494 ,          1 ,     2.0 ,False   ,                                   ,False           ,True       ,       100.966 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:06:23.915000 ,STR    ,          18 ,0 days 00:01:43.031000 ,     18.0 ,  3.0 ,                       ,                       ,0 days 00:00:27.643000 ,0 days 00:00:40.721000 ,0 days 00:00:34.667000 ,0 days 01:05:08.527000 ,0 days 01:05:49.248000 ,0 days 01:06:23.915000 ,  205.0 ,  178.0 ,  200.0 ,  292.0 ,False          ,SOFT      ,    19.0 ,False     ,Williams          ,0 days 01:04:40.884000 ,2018-10-21 18:44:40.949 ,          1 ,    17.0 ,False   ,                                   ,False           ,True       ,       103.031 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:06:25.027000 ,BOT    ,          77 ,0 days 00:01:41.277000 ,     19.0 ,  1.0 ,                       ,                       ,0 days 00:00:26.924000 ,0 days 00:00:40.028000 ,0 days 00:00:34.325000 ,0 days 01:05:10.674000 ,0 days 01:05:50.702000 ,0 days 01:06:25.027000 ,  216.0 ,  187.0 ,  203.0 ,  308.0 ,False          ,SUPERSOFT ,    22.0 ,False     ,Mercedes          ,0 days 01:04:43.750000 ,2018-10-21 18:44:43.815 ,          1 ,     3.0 ,False   ,                                   ,False           ,True       ,       101.277 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:06:28.018000 ,VER    ,          33 ,0 days 00:01:40.438000 ,     19.0 ,  1.0 ,                       ,                       ,0 days 00:00:26.782000 ,0 days 00:00:40.072000 ,0 days 00:00:33.584000 ,0 days 01:05:14.362000 ,0 days 01:05:54.434000 ,0 days 01:06:28.018000 ,  227.0 ,  181.0 ,  202.0 ,  288.0 ,False          ,SOFT      ,    19.0 ,True      ,Red Bull Racing   ,0 days 01:04:47.580000 ,2018-10-21 18:44:47.645 ,          1 ,     4.0 ,False   ,                                   ,False           ,True       ,       100.438 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:06:36.835000 ,VET    ,           5 ,0 days 00:01:40.133000 ,     19.0 ,  1.0 ,                       ,                       ,0 days 00:00:26.688000 ,0 days 00:00:39.767000 ,0 days 00:00:33.678000 ,0 days 01:05:23.390000 ,0 days 01:06:03.157000 ,0 days 01:06:36.835000 ,  217.0 ,  184.0 ,  203.0 ,  307.0 ,False          ,SUPERSOFT ,    22.0 ,False     ,Ferrari           ,0 days 01:04:56.702000 ,2018-10-21 18:44:56.767 ,          1 ,     5.0 ,False   ,                                   ,False           ,True       ,       100.133 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:06:52.283000 ,HUL    ,          27 ,0 days 00:01:42.530000 ,     19.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.387000 ,0 days 00:00:40.687000 ,0 days 00:00:34.456000 ,0 days 01:05:37.140000 ,0 days 01:06:17.827000 ,0 days 01:06:52.283000 ,  207.0 ,  180.0 ,  200.0 ,  293.0 ,False          ,ULTRASOFT ,    22.0 ,False     ,Renault           ,0 days 01:05:09.753000 ,2018-10-21 18:45:09.818 ,          1 ,     6.0 ,False   ,                                   ,False           ,True       ,       102.53  ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:06:53.990000 ,SAI    ,          55 ,0 days 00:01:42.328000 ,     19.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.244000 ,0 days 00:00:40.622000 ,0 days 00:00:34.462000 ,0 days 01:05:38.906000 ,0 days 01:06:19.528000 ,0 days 01:06:53.990000 ,  217.0 ,  182.0 ,  201.0 ,  300.0 ,False          ,SUPERSOFT ,    19.0 ,False     ,Renault           ,0 days 01:05:11.662000 ,2018-10-21 18:45:11.727 ,          1 ,     7.0 ,False   ,                                   ,False           ,True       ,       102.328 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:07:00.711000 ,OCO    ,          31 ,0 days 00:01:42.896000 ,     19.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.131000 ,0 days 00:00:40.707000 ,0 days 00:00:35.058000 ,0 days 01:05:44.946000 ,0 days 01:06:25.653000 ,0 days 01:07:00.711000 ,  210.0 ,  183.0 ,  197.0 ,  301.0 ,False          ,ULTRASOFT ,    22.0 ,False     ,Racing Point      ,0 days 01:05:17.815000 ,2018-10-21 18:45:17.880 ,          1 ,     8.0 ,False   ,                                   ,False           ,True       ,       102.896 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:07:02.235000 ,PER    ,          11 ,0 days 00:01:42.577000 ,     19.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.225000 ,0 days 00:00:40.345000 ,0 days 00:00:35.007000 ,0 days 01:05:46.883000 ,0 days 01:06:27.228000 ,0 days 01:07:02.235000 ,  203.0 ,  181.0 ,  201.0 ,  304.0 ,False          ,ULTRASOFT ,    22.0 ,False     ,Racing Point      ,0 days 01:05:19.658000 ,2018-10-21 18:45:19.723 ,          1 ,     9.0 ,False   ,                                   ,False           ,True       ,       102.577 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:07:03.921000 ,MAG    ,          20 ,0 days 00:01:42.740000 ,     19.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.171000 ,0 days 00:00:40.730000 ,0 days 00:00:34.839000 ,0 days 01:05:48.352000 ,0 days 01:06:29.082000 ,0 days 01:07:03.921000 ,  216.0 ,  182.0 ,  198.0 ,  304.0 ,False          ,SUPERSOFT ,    19.0 ,True      ,Haas F1 Team      ,0 days 01:05:21.181000 ,2018-10-21 18:45:21.246 ,          1 ,    10.0 ,False   ,                                   ,False           ,True       ,       102.74  ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:07:09.955000 ,HAR    ,          28 ,0 days 00:01:42.892000 ,     19.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.590000 ,0 days 00:00:40.829000 ,0 days 00:00:34.473000 ,0 days 01:05:54.653000 ,0 days 01:06:35.482000 ,0 days 01:07:09.955000 ,  208.0 ,  178.0 ,  199.0 ,  299.0 ,False          ,SUPERSOFT ,    19.0 ,True      ,Toro Rosso        ,0 days 01:05:27.063000 ,2018-10-21 18:45:27.128 ,          1 ,    11.0 ,False   ,                                   ,False           ,True       ,       102.892 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:07:12.356000 ,ERI    ,           9 ,0 days 00:01:42.367000 ,     19.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.192000 ,0 days 00:00:40.579000 ,0 days 00:00:34.596000 ,0 days 01:05:57.181000 ,0 days 01:06:37.760000 ,0 days 01:07:12.356000 ,  212.0 ,  183.0 ,  203.0 ,  307.0 ,False          ,SOFT      ,    19.0 ,True      ,Sauber            ,0 days 01:05:29.989000 ,2018-10-21 18:45:30.054 ,          1 ,    12.0 ,False   ,                                   ,False           ,True       ,       102.367 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:07:17.814000 ,SIR    ,          35 ,0 days 00:01:42.605000 ,     19.0 ,  2.0 ,                       ,                       ,0 days 00:00:27.193000 ,0 days 00:00:40.883000 ,0 days 00:00:34.529000 ,0 days 01:06:02.402000 ,0 days 01:06:43.285000 ,0 days 01:07:17.814000 ,        ,  180.0 ,  200.0 ,  293.0 ,False          ,SOFT      ,     9.0 ,True      ,Williams          ,0 days 01:05:35.209000 ,2018-10-21 18:45:35.274 ,          1 ,    13.0 ,False   ,                                   ,False           ,True       ,       102.605 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:07:19.302000 ,VAN    ,           2 ,0 days 00:01:42.531000 ,     19.0 ,  2.0 ,                       ,                       ,0 days 00:00:27.294000 ,0 days 00:00:40.566000 ,0 days 00:00:34.671000 ,0 days 01:06:04.065000 ,0 days 01:06:44.631000 ,0 days 01:07:19.302000 ,  203.0 ,  183.0 ,  198.0 ,  305.0 ,False          ,SOFT      ,     9.0 ,True      ,McLaren           ,0 days 01:05:36.771000 ,2018-10-21 18:45:36.836 ,          1 ,    14.0 ,False   ,                                   ,False           ,True       ,       102.531 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:07:20.324000 ,GAS    ,          10 ,0 days 00:01:42.249000 ,     19.0 ,  2.0 ,                       ,                       ,0 days 00:00:27.360000 ,0 days 00:00:40.581000 ,0 days 00:00:34.308000 ,0 days 01:06:05.435000 ,0 days 01:06:46.016000 ,0 days 01:07:20.324000 ,  207.0 ,  179.0 ,  202.0 ,  305.0 ,False          ,SOFT      ,     9.0 ,True      ,Toro Rosso        ,0 days 01:05:38.075000 ,2018-10-21 18:45:38.140 ,          1 ,    15.0 ,False   ,                                   ,False           ,True       ,       102.249 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:07:44.550000 ,LEC    ,          16 ,0 days 00:01:42.910000 ,     19.0 ,  3.0 ,                       ,                       ,0 days 00:00:27.430000 ,0 days 00:00:40.877000 ,0 days 00:00:34.603000 ,0 days 01:06:29.070000 ,0 days 01:07:09.947000 ,0 days 01:07:44.550000 ,  204.0 ,  183.0 ,  197.0 ,  304.0 ,False          ,SOFT      ,    15.0 ,True      ,Sauber            ,0 days 01:06:01.640000 ,2018-10-21 18:46:01.705 ,          1 ,    16.0 ,False   ,                                   ,False           ,True       ,       102.91  ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:08:02.288000 ,RAI    ,           7 ,0 days 00:01:42.392000 ,     20.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.390000 ,0 days 00:00:40.446000 ,0 days 00:00:34.556000 ,0 days 01:06:47.286000 ,0 days 01:07:27.732000 ,0 days 01:08:02.288000 ,  213.0 ,  183.0 ,  203.0 ,  308.0 ,False          ,ULTRASOFT ,    23.0 ,False     ,Ferrari           ,0 days 01:06:19.896000 ,2018-10-21 18:46:19.961 ,          1 ,     1.0 ,False   ,                                   ,False           ,True       ,       102.392 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:08:02.927000 ,HAM    ,          44 ,0 days 00:01:42.532000 ,     20.0 ,  2.0 ,                       ,                       ,0 days 00:00:27.445000 ,0 days 00:00:40.279000 ,0 days 00:00:34.808000 ,0 days 01:06:47.840000 ,0 days 01:07:28.119000 ,0 days 01:08:02.927000 ,  206.0 ,  179.0 ,  206.0 ,  333.0 ,False          ,SOFT      ,     9.0 ,True      ,Mercedes          ,0 days 01:06:20.395000 ,2018-10-21 18:46:20.460 ,          1 ,     2.0 ,False   ,                                   ,False           ,True       ,       102.532 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:08:06.027000 ,BOT    ,          77 ,0 days 00:01:41        ,     20.0 ,  1.0 ,                       ,                       ,0 days 00:00:26.903000 ,0 days 00:00:40.214000 ,0 days 00:00:33.883000 ,0 days 01:06:51.930000 ,0 days 01:07:32.144000 ,0 days 01:08:06.027000 ,  218.0 ,  187.0 ,  204.0 ,  306.0 ,False          ,SUPERSOFT ,    23.0 ,False     ,Mercedes          ,0 days 01:06:25.027000 ,2018-10-21 18:46:25.092 ,          1 ,     3.0 ,False   ,                                   ,False           ,True       ,       101.0   ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:08:08.951000 ,VER    ,          33 ,0 days 00:01:40.933000 ,     20.0 ,  1.0 ,                       ,                       ,0 days 00:00:26.998000 ,0 days 00:00:40.238000 ,0 days 00:00:33.697000 ,0 days 01:06:55.016000 ,0 days 01:07:35.254000 ,0 days 01:08:08.951000 ,  214.0 ,  181.0 ,  202.0 ,  302.0 ,False          ,SOFT      ,    20.0 ,True      ,Red Bull Racing   ,0 days 01:06:28.018000 ,2018-10-21 18:46:28.083 ,          1 ,     4.0 ,False   ,                                   ,False           ,True       ,       100.933 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:08:10.648000 ,STR    ,          18 ,0 days 00:01:46.733000 ,     19.0 ,  3.0 ,                       ,                       ,0 days 00:00:29.378000 ,0 days 00:00:40.901000 ,0 days 00:00:36.454000 ,0 days 01:06:53.293000 ,0 days 01:07:34.194000 ,0 days 01:08:10.648000 ,  206.0 ,  180.0 ,  201.0 ,  300.0 ,False          ,SOFT      ,    20.0 ,False     ,Williams          ,0 days 01:06:23.915000 ,2018-10-21 18:46:23.980 ,          1 ,    17.0 ,False   ,                                   ,False           ,True       ,       106.733 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:08:17.359000 ,VET    ,           5 ,0 days 00:01:40.524000 ,     20.0 ,  1.0 ,                       ,                       ,0 days 00:00:26.891000 ,0 days 00:00:39.753000 ,0 days 00:00:33.880000 ,0 days 01:07:03.726000 ,0 days 01:07:43.479000 ,0 days 01:08:17.359000 ,  214.0 ,  185.0 ,  200.0 ,  308.0 ,False          ,SUPERSOFT ,    23.0 ,False     ,Ferrari           ,0 days 01:06:36.835000 ,2018-10-21 18:46:36.900 ,          1 ,     5.0 ,False   ,                                   ,False           ,True       ,       100.524 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:08:34.869000 ,HUL    ,          27 ,0 days 00:01:42.586000 ,     20.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.453000 ,0 days 00:00:40.734000 ,0 days 00:00:34.399000 ,0 days 01:07:19.736000 ,0 days 01:08:00.470000 ,0 days 01:08:34.869000 ,        ,  179.0 ,  201.0 ,  292.0 ,False          ,ULTRASOFT ,    23.0 ,False     ,Renault           ,0 days 01:06:52.283000 ,2018-10-21 18:46:52.348 ,          1 ,     6.0 ,False   ,                                   ,False           ,True       ,       102.586 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:08:36.517000 ,SAI    ,          55 ,0 days 00:01:42.527000 ,     20.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.367000 ,0 days 00:00:40.609000 ,0 days 00:00:34.551000 ,0 days 01:07:21.357000 ,0 days 01:08:01.966000 ,0 days 01:08:36.517000 ,  215.0 ,  179.0 ,  202.0 ,  299.0 ,False          ,SUPERSOFT ,    20.0 ,False     ,Renault           ,0 days 01:06:53.990000 ,2018-10-21 18:46:54.055 ,          1 ,     7.0 ,False   ,                                   ,False           ,True       ,       102.527 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:08:43.361000 ,OCO    ,          31 ,0 days 00:01:42.650000 ,     20.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.175000 ,0 days 00:00:40.688000 ,0 days 00:00:34.787000 ,0 days 01:07:27.886000 ,0 days 01:08:08.574000 ,0 days 01:08:43.361000 ,  212.0 ,  181.0 ,  199.0 ,  303.0 ,False          ,ULTRASOFT ,    23.0 ,False     ,Racing Point      ,0 days 01:07:00.711000 ,2018-10-21 18:47:00.776 ,          1 ,     8.0 ,False   ,                                   ,False           ,True       ,       102.65  ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:08:45.349000 ,PER    ,          11 ,0 days 00:01:43.114000 ,     20.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.270000 ,0 days 00:00:40.839000 ,0 days 00:00:35.005000 ,0 days 01:07:29.505000 ,0 days 01:08:10.344000 ,0 days 01:08:45.349000 ,  204.0 ,  181.0 ,  201.0 ,  307.0 ,False          ,ULTRASOFT ,    23.0 ,False     ,Racing Point      ,0 days 01:07:02.235000 ,2018-10-21 18:47:02.300 ,          1 ,     9.0 ,False   ,                                   ,False           ,True       ,       103.114 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:08:46.505000 ,MAG    ,          20 ,0 days 00:01:42.584000 ,     20.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.186000 ,0 days 00:00:40.775000 ,0 days 00:00:34.623000 ,0 days 01:07:31.107000 ,0 days 01:08:11.882000 ,0 days 01:08:46.505000 ,  213.0 ,  183.0 ,  201.0 ,  304.0 ,False          ,SUPERSOFT ,    20.0 ,True      ,Haas F1 Team      ,0 days 01:07:03.921000 ,2018-10-21 18:47:03.986 ,          1 ,    10.0 ,False   ,                                   ,False           ,True       ,       102.584 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:08:53.254000 ,HAR    ,          28 ,0 days 00:01:43.299000 ,     20.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.344000 ,0 days 00:00:41.207000 ,0 days 00:00:34.748000 ,0 days 01:07:37.299000 ,0 days 01:08:18.506000 ,0 days 01:08:53.254000 ,        ,  175.0 ,  198.0 ,  298.0 ,False          ,SUPERSOFT ,    20.0 ,True      ,Toro Rosso        ,0 days 01:07:09.955000 ,2018-10-21 18:47:10.020 ,          1 ,    11.0 ,False   ,                                   ,False           ,True       ,       103.299 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:08:54.871000 ,ERI    ,           9 ,0 days 00:01:42.515000 ,     20.0 ,  1.0 ,                       ,                       ,0 days 00:00:27.098000 ,0 days 00:00:40.629000 ,0 days 00:00:34.788000 ,0 days 01:07:39.454000 ,0 days 01:08:20.083000 ,0 days 01:08:54.871000 ,        ,  183.0 ,  202.0 ,  309.0 ,False          ,SOFT      ,    20.0 ,True      ,Sauber            ,0 days 01:07:12.356000 ,2018-10-21 18:47:12.421 ,          1 ,    12.0 ,False   ,                                   ,False           ,True       ,       102.515 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:09:00.525000 ,SIR    ,          35 ,0 days 00:01:42.711000 ,     20.0 ,  2.0 ,                       ,                       ,0 days 00:00:27.231000 ,0 days 00:00:40.931000 ,0 days 00:00:34.549000 ,0 days 01:07:45.045000 ,0 days 01:08:25.976000 ,0 days 01:09:00.525000 ,  214.0 ,  180.0 ,  202.0 ,  293.0 ,False          ,SOFT      ,    10.0 ,True      ,Williams          ,0 days 01:07:17.814000 ,2018-10-21 18:47:17.879 ,          1 ,    13.0 ,False   ,                                   ,False           ,True       ,       102.711 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:09:02.016000 ,VAN    ,           2 ,0 days 00:01:42.714000 ,     20.0 ,  2.0 ,                       ,                       ,0 days 00:00:27.294000 ,0 days 00:00:40.632000 ,0 days 00:00:34.788000 ,                       ,0 days 01:08:27.228000 ,0 days 01:09:02.016000 ,  201.0 ,  184.0 ,  200.0 ,  304.0 ,False          ,SOFT      ,    10.0 ,True      ,McLaren           ,0 days 01:07:19.302000 ,2018-10-21 18:47:19.367 ,          1 ,    14.0 ,False   ,                                   ,False           ,True       ,       102.714 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:09:03.159000 ,GAS    ,          10 ,0 days 00:01:42.835000 ,     20.0 ,  2.0 ,                       ,                       ,0 days 00:00:27.308000 ,0 days 00:00:40.856000 ,0 days 00:00:34.671000 ,0 days 01:07:47.632000 ,0 days 01:08:28.488000 ,0 days 01:09:03.159000 ,  210.0 ,  179.0 ,  201.0 ,  304.0 ,False          ,SOFT      ,    10.0 ,True      ,Toro Rosso        ,0 days 01:07:20.324000 ,2018-10-21 18:47:20.389 ,          1 ,    15.0 ,False   ,                                   ,False           ,True       ,       102.835 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:09:27.927000 ,LEC    ,          16 ,0 days 00:01:43.377000 ,     20.0 ,  3.0 ,                       ,                       ,0 days 00:00:27.436000 ,0 days 00:00:41.056000 ,0 days 00:00:34.885000 ,0 days 01:08:11.986000 ,0 days 01:08:53.042000 ,0 days 01:09:27.927000 ,  205.0 ,  182.0 ,  200.0 ,  303.0 ,False          ,SOFT      ,    16.0 ,True      ,Sauber            ,0 days 01:07:44.550000 ,2018-10-21 18:47:44.615 ,          1 ,    16.0 ,False   ,                                   ,False           ,True       ,       103.377 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:09:45.660000 ,RAI    ,           7 ,0 days 00:01:43.372000 ,     21.0 ,  1.0 ,                       ,0 days 01:09:44.669000 ,0 days 00:00:27.199000 ,0 days 00:00:40.935000 ,0 days 00:00:35.238000 ,0 days 01:08:29.487000 ,0 days 01:09:10.422000 ,0 days 01:09:45.660000 ,  208.0 ,  181.0 ,        ,  306.0 ,False          ,ULTRASOFT ,    24.0 ,False     ,Ferrari           ,0 days 01:08:02.288000 ,2018-10-21 18:48:02.353 ,          1 ,     1.0 ,False   ,                                   ,False           ,False      ,       103.372 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:09:46.022000 ,HAM    ,          44 ,0 days 00:01:43.095000 ,     21.0 ,  2.0 ,                       ,                       ,0 days 00:00:26.753000 ,0 days 00:00:40.836000 ,0 days 00:00:35.506000 ,0 days 01:08:29.680000 ,0 days 01:09:10.516000 ,0 days 01:09:46.022000 ,  205.0 ,  182.0 ,  204.0 ,  323.0 ,False          ,SOFT      ,    10.0 ,True      ,Mercedes          ,0 days 01:08:02.927000 ,2018-10-21 18:48:02.992 ,          1 ,     2.0 ,False   ,                                   ,False           ,True       ,       103.095 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:09:47.236000 ,BOT    ,          77 ,0 days 00:01:41.209000 ,     21.0 ,  1.0 ,                       ,                       ,0 days 00:00:26.634000 ,0 days 00:00:40.288000 ,0 days 00:00:34.287000 ,0 days 01:08:32.661000 ,0 days 01:09:12.949000 ,0 days 01:09:47.236000 ,  220.0 ,  185.0 ,  205.0 ,  306.0 ,False          ,SUPERSOFT ,    24.0 ,False     ,Mercedes          ,0 days 01:08:06.027000 ,2018-10-21 18:48:06.092 ,          1 ,     3.0 ,False   ,                                   ,False           ,True       ,       101.209 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
0 days 01:09:49.476000 ,VER    ,          33 ,0 days 00:01:40.525000 ,     21.0 ,  1.0 ,                       ,                       ,0 days 00:00:26.720000 ,0 days 00:00:40.018000 ,0 days 00:00:33.787000 ,0 days 01:08:35.671000 ,0 days 01:09:15.689000 ,0 days 01:09:49.476000 ,  223.0 ,  181.0 ,  203.0 ,  298.0 ,False          ,SOFT      ,    21.0 ,True      ,Red Bull Racing   ,0 days 01:08:08.951000 ,2018-10-21 18:48:09.016 ,          1 ,     4.0 ,False   ,                                   ,False           ,True       ,       100.525 ,   22.4 ,    37.4 ,  1005.8 ,False    ,     31.1 ,          264 ,      1.0 ,United States Grand Prix ,2018
